longitude,latitude,fsq_venueName,fsq_venueCount
13.42584656,52.478766,Jasmin Bistro,1
13.51541807,52.39045247,Flughafen SXF Sperrgepäck Terminal D,1
13.50479364,52.53460238,H Tram Arendsweg | M6 16,1
13.3845526,52.46023086,Fielmann,1
13.40691396,52.51074322,"Webstyle, Wallstr. 16",1
13.29195,52.457345,John F. Kennedy Institute For North American Studies,1
13.45346942,52.51842022,Bersarinplatz,1
13.42134476,52.54529093,Fräulein Dickes,1
13.41754138,52.49999684,Möbel Olfe,1
13.48936558,52.46756677,S-Bhf Baumschulenweg,1
13.3829,52.523802,Heinrich Böll Stiftung,2
13.5366578,52.52674205,S Springfuhl,1
13.4678489,52.51699,Café Mocca,1
13.4019172,52.52988103,Mitte Berlin,1
13.35429688,52.48494522,mD-Hotel Schöneberg,1
13.41083356,52.53020168,PLATOON KUNSTHALLE,3
13.32484659,52.60740083,Nordmeile Einkaufszentrum,1
13.295658,52.438066,Spielplatz Karlplatz,1
13.40333104,52.54284414,Sonntagskaraoke im Mauerpark,3
13.42803955,52.492203,Fräulein Frost,1
13.439772,52.49131478,Cooler Platz am Kanal,1
13.44176458,52.51724681,Computerspielemuseum,1
13.31851259,52.50748276,Vaust,1
13.39750528,52.50747128,Axel-Springer-Akademie,1
13.37383874,52.51859202,Deutscher Bundestag,3
13.3887291,52.52650919,Atelier Cacao,1
13.42603075,52.49889897,Morgenland,1
13.27748846,52.50529448,Public Transit @ IFA Berlin 2012,1
13.32256712,52.48709096,Sushi Miyabi,1
13.48656628,52.5142921,Stasimuseum Berlin,1
13.46611981,52.50884667,Almodóvar Hotel,1
13.41203213,52.51829624,Ruine der Franziskaner-Klosterkirche,1
13.38604689,52.51711531,Café Einstein,3
13.38819265,52.53210931,H Tram S Nordbahnhof,1
13.39320688,52.5250431,Jura Intensiv,3
13.41383457,52.53956198,Alte Kantine,1
13.4078908,52.52671807,Monsieur Vuong,1
13.39792005,52.50766837,Axel Springer Haus,2
13.40207561,52.52409046,Hackesche Höfe Kino,1
13.33611488,52.51389652,S-Bhf Tiergarten,1
13.30671787,52.5065048,U-Bhf Wilmersdorfer Straße,1
13.40226889,52.52959653,Fleischerei,1
13.41898112,52.5222987,Haus der Gesundheit,1
13.37012529,52.52015108,Bundeskanzleramt,2
13.349634,52.524176,Da Marco,1
13.433534,52.506535,Sage Strand Bar,1
13.3211267,52.45750653,das Schloss,1
13.41469288,52.54940121,Foot Locker,1
13.44227672,52.50424525,"Berlin City Tour - Stop ""East Side Gallery (O2-World)""",1
13.40160925,52.52959967,St. Oberholz,10
13.38026404,52.51617516,Adlon Kempinski,2
13.40260148,52.54125203,Flohmarkt am Mauerpark,3
13.416756,52.511603,Don Sushi,1
13.06688547,52.39232411,World Coffee,1
13.28268528,52.52831071,Rudolf-Wissell-Brücke,1
13.3409214,52.52630032,U-Bhf Turmstraße,2
13.41738278,52.49947075,Kotti's Gemüsekebap,1
13.38911533,52.48264954,Flughafen Tempelhof,12
13.44917536,52.50416688,nugg.ad Office,1
13.41059071,52.50341695,Modulor,1
13.2338887,52.5078642,Sardegna a tavola,1
13.07538271,52.40316509,Hans Otto Theater,1
13.456993,52.511512,Kaffeeladen,1
13.26425647,52.50078014,Mommsenstadion,1
13.33990143,52.5053123,elephantentor zoologischer garten,1
13.35280228,52.55053784,Wedding,1
13.331535,52.519985,Mercedes-Benz Citan Eurotraining,1
13.3893544,52.513332,Meoclinic,3
13.49532,52.504803,Joey's,1
13.35111704,52.54811332,Java House,2
13.37676549,52.49912429,Kühlhaus,2
13.45353127,52.52932892,SSE (Schwimm-/Sprunghalle im Europasportpark),2
13.43983752,52.51000135,Hellweg,1
13.35484385,52.5175869,Lutherbrücke,1
13.38442496,52.54489459,Volkspark Humboldthain,3
13.35883856,52.54662192,U-Bhf Leopoldplatz,1
13.37796807,52.49900734,Deutsches Technikmuseum,1
13.4347558,52.51039671,Berlin Ostbahnhof,18
13.34665587,52.50362679,Emnitel,1
13.33019041,52.55502694,Freiluftkino Rehberge,1
13.40221349,52.52429796,Museum Blindenwerkstatt Otto Weidt,2
13.36106,52.49387287,Design Hotel LINDEMANN`S,3
13.38744354,52.49280074,Amici Amici,1
13.45809907,52.51266166,PriMaria,1
13.41557274,52.51843538,Superfit,1
13.4207193,52.50305822,Mundvoll,1
13.40194702,52.51995523,BMG Headoffice,2
13.27749228,52.50522513,Famium @ IFA Berlin 2012,1
13.44660219,52.48048395,Poropati,1
13.41179609,52.49533651,Kanal,1
13.06387184,52.38926619,Schwimmhalle am Brauhausberg,1
13.34642529,52.49745282,Pizza Luna,2
13.41222937,52.54765969,CasaJeri,6
13.49971015,52.56588147,Sportjugendclub Hohenschönhausen,1
13.3582142,52.55182994,Mastul,2
13.4038353,52.47378871,Tempelhofer Freiheit,1
13.42215939,52.52097938,Rathaus Mitte,1
13.38849306,52.51926322,H Tram S+U Friedrichstr. M1,1
13.38939437,52.52028641,Eurostars Berlín,1
13.46782207,52.521522,FrischeParadies Prenzlauer Berg,1
13.42180947,52.53568973,AK&C-Milla,2
13.38774204,52.49348465,Curry 36,3
13.098576,52.388303,Sagar,1
13.37391546,52.5094898,Ono Spa,1
13.422074,52.538445,Kunstautomat,1
13.33135128,52.51334806,Charlottenburger Tor,1
13.33250999,52.50663541,Dunkin' Donuts,1
13.33604286,52.504391,Ku'damm Summer in the City,2
13.57822243,52.44714114,Dr. Wagner - Facharzt für Orthopädie,1
13.37549508,52.5100996,The Ritz-Carlton,7
13.36607117,52.50302429,Kumpelnest 3000,1
13.41726957,52.47990858,Scube Park,1
13.27955246,52.50606073,beauty24@ITB Halle 16,1
13.44283964,52.509509,METRO,3
13.420292,52.542182,Vinpearl,1
13.349798,52.479343,Resonanz,1
13.32932462,52.56803962,BubbleLatteHeadquarter,1
13.42904806,52.49405622,SysEleven GmbH - Hosting für Fortgeschrittene,5
13.38046735,52.51989971,Deutscher Bundestag Liegenschaft Luisenstrasse,2
13.28865051,52.55458093,Gate 08,1
13.37936346,52.5364589,Geschäftsstelle der Piratenpartei,9
13.394212,52.490552,Cuccuma Espresso & Focaccia,2
13.379244,52.509593,m-asthetics Zahnärzte,1
13.54270883,52.54150302,Postbank Finanzcenter,4
13.41019,52.54229,helingua - Übersetzung & Lektorat,1
13.335634,52.471815,Unser Kiosk 24h,1
13.4706974,52.4866481,Sowjetisches Ehrenmal im Treptower Park,3
13.349352,52.523827,Monopol,1
13.43691031,52.53364997,Max & Moritz Grill,2
13.38194847,52.53967944,Fo-Guang-Shan-Tempel,1
13.33760619,52.50452606,Europa-Center,1
13.35913897,52.54703948,Leopoldplatz,1
13.395011,52.455378,Alcatel lucent berlin,1
13.41183901,52.53170467,Bassy Club,1
13.32597133,52.51005066,Mensa TU Berlin,1
13.41658115,52.53468069,Weinladen Schmidt,1
13.399901,52.52218612,Café Brandauer,2
13.3788589,52.53715217,GIGA Redaktion,1
13.37376764,52.50626359,McPaper,1
13.38403645,52.493721,NP Niedrig-Preis,1
13.2742846,52.48016987,Schlosshotel im Grunewald,6
13.4690685,52.4255299,Ideal-Pavillon,1
13.206838,52.538351,Hasir Restaurant,4
13.38765621,52.49610728,Gretchen,1
13.46179247,52.51233927,Rockcafé Halford,1
13.43170094,52.49070839,The California Breakfast Slam @ Lagari,1
13.42444291,52.48766071,American Fitness,1
13.359266,52.533994,Kulturfabrik Moabit,1
13.28635676,52.58991377,Sexy Secret Berlin,5
13.27100563,52.50156021,ARD @IFA Berlin,1
13.28598976,52.58409496,CineStar,1
13.39675426,52.51383122,Groupon,3
13.321277,52.474597,Friedenauer TSC,1
13.42479944,52.48711849,Hermannplatz,1
13.09020996,52.55961654,Bhf. Falkensee,1
13.40579867,52.53487974,Napoljonska,1
13.27243397,52.50145506,iCandy Lounge/Stage @IFA 2012 Halle 7.2,3
13.43260477,52.51044933,DB Training Berlin Ostbahnhof,1
13.37826298,52.50935034,Dalí – Museum Berlin GmbH,1
13.39864254,52.52058195,Alte Nationalgalerie,5
13.4103343,52.52252118,Suno - Sushi & Noodles,2
13.3593066,52.55380385,Medizinisches Versorgungszentrum - Ärzteforum Seestrasse,1
13.4182,52.511842,Am Kraftwerk,4
13.40185253,52.52445219,Eschschloraque,1
13.30434843,52.61957305,Spreves Tankstelle,1
13.568645,52.571367,Capone's Bar,1
13.42977762,52.49337687,Kanalufer,1
13.34078729,52.50209921,Nespresso Boutique,2
13.39935064,52.50414075,Tiyatrom,2
13.19625532,52.53450419,Packstation 148,1
13.26789242,52.48190097,Hagenplatz,1
13.22171169,52.56942746,Valhalla,2
13.32530197,52.50124514,Piccola Taormina,1
13.33298989,52.4931864,Prager Platz,1
13.348329,52.497929,Zsa Zsa Burger,1
13.37628365,52.5091691,S+U-Bhf Potsdamer Platz,5
13.46185684,52.49366429,S-Bhf Treptower Park,1
13.420647,52.49604,Café Übersee,2
13.43623638,52.45814068,Britzer Brücke,1
13.40698957,52.56907307,Bleichröder Park,1
13.41269817,52.52825675,Plista,2
13.459191,52.512392,Anu,2
13.26667786,52.48508008,Grunewald,1
13.33911228,52.48818588,Schiebe Preil Bayer,1
13.4225001,52.5004813,Bateau Ivre,1
13.28198791,52.4476794,Bibliothek des Fachbereichs Rechtswissenschaft I FU Berlin,1
13.39610747,52.5134919,TUI.com GmbH,1
13.37021,52.528796,Heideglühen,2
13.32292914,52.51071666,Lehmanns Fachbuchhandlung,1
13.48683093,52.54070881,"Ärztehaus ""Rudolf Virchow""",1
13.2887813,52.51172601,The Village Feinkost Café,1
13.37512831,52.50911935,kollhoff-tower Panoramic View,1
13.43526466,52.46897272,Höllen-WG,3
13.37649822,52.51085379,Midtown Grill,2
13.43957241,52.50775242,East 61,1
13.33998592,52.47930801,Sunshinehouse Berlin,1
13.400829,52.523043,Osteria Tarantina,1
13.41162443,52.54041027,H Tram U Eberswalder Straße,2
13.41088068,52.52294027,S + U Alexanderplatz / Memhardstraße,1
13.386665,52.49053,Rubens Lounge,1
13.27234268,52.50303052,Messe Berlin,8
13.32019329,52.51287794,Telekom Innovation Laboratories (T-Labs),2
13.32648039,52.48671343,Délice de France,1
13.38686416,52.51972919,Club Lounge @Ritz,3
13.331186,52.50386,Café Kranzler,1
13.41422081,52.52529509,H2 Hotel Berlin Alexanderplatz,1
13.32978487,52.50329176,Häagen-Dazs,1
13.521583,52.389165,Gate 62,1
13.408648,52.51219,DeragHotel Großer Kurfürst,1
13.45349807,52.5331848,TenStepsAhead UG,1
13.36145851,52.54483563,Harlem,1
13.32624435,52.51230335,Technische Universität,2
13.33863616,52.527356,BrewBaker,1
13.37263679,52.43673332,GLS Italienischer Groß- und Einzelhandel,1
13.342921,52.499175,Prinzknecht,9
13.3847157,52.49367886,Bar 82,1
13.40529442,52.54660887,Falkplatz,5
13.55696797,52.5577837,Haus der Begegnung M3,1
13.38589668,52.55013943,Eurogida Wedding,3
13.396812,52.537148,Raja Jooseppi,1
13.31444263,52.5196027,Schnitzelei,1
13.39081483,52.4415349,Olli@home,1
13.39842796,52.5153721,Auswärtiges Amt,1
13.45051977,52.50103309,nhow Berlin,3
13.3697092,52.4458072,riseFM.de,1
13.30851,52.506597,Neue Kant-Kinos,1
13.323154,52.510039,GIRO Coffee Bar,1
13.40123892,52.51738299,Schlossplatz,1
13.46666336,52.51919794,Pech & Schwefel,1
13.41159225,52.5271554,Roter Salon,1
13.45095634,52.50723619,Suicide Circus,1
13.51500908,52.39047548,DB Reisezentrum Schönefeld Flughafen,1
13.298397,52.511241,Bey Simit Haus,1
13.29015255,52.55523325,Segafredo,1
13.40419679,52.38665235,Tee & Tee Lichtenrade,6
13.36881638,52.55019713,Jatz,1
13.39490891,52.52249794,Strandbar Mitte,1
13.330214,52.498113,Masterstudiengang Leadership in Digitaler Kommunikation,1
13.391281,52.501605,Paracas,1
13.41779818,52.49305658,Room 77,1
13.37661624,52.50952824,Potsdamer Platz,5
13.29413,52.528686,March 11th Obelisk,1
13.5249424,52.49832806,Tierpark Berlin,1
13.27204227,52.50222069,AEG @IFA 2012,3
13.27549831,52.53199907,Boschen & Oetting,6
13.416753,52.536048,Endlos,1
13.47387131,52.4531488,Hofcafé Späth,1
13.45560228,52.51006196,OutofFocus,1
13.389885,52.510302,Leckerback Café,1
13.21818352,52.53692563,Kibek,1
13.32998269,52.5982726,Ernst-Litfaß-Schule,7
13.20584536,52.63745143,(S) Bhf. Hennigsdorf (b Berlin),1
13.389337,52.490329,Colours,1
13.59339971,52.53752635,DanHo's Home,4
13.38905096,52.54775714,Berliner Unterwelten Tour 1,1
13.39645543,52.51074036,Ärztehaus Leipziger Straße,1
13.37881565,52.53691258,6Wunderkinder,3
13.38857889,52.51939379,Gina Tricot,1
13.419411,52.500136,Third Wave HQ,1
13.37860107,52.48675263,Golgatha,1
13.39099462,52.52363357,Baxpax Downtown,2
13.38814847,52.5214215,Hotel Meliá Berlin,4
13.39062252,52.51496666,Ritter Sport Bunte Schokowelt,2
13.40027332,52.54647838,Gleimtunnel,1
13.410415,52.48847544,Brauhaus Südstern,1
13.33831669,52.5047185,Daitokai,1
13.317108,52.503226,Mondo Pazzo,1
13.3280185,52.53289359,Sickinger Hof,1
13.30002308,52.53045154,S+U-Bhf Jungfernheide,2
13.32137346,52.45727771,Deutsche Bank,2
13.395905,52.497753,Zossener Brücke,2
13.30490457,52.49096047,Theaterkunst,1
13.388546,52.526042,Mirchi,1
13.439439,52.49963481,New Friends,1
13.35374501,52.50143157,CVJM Berlin,1
13.42623711,52.49896815,Angry Chicken,1
13.32487749,52.51624618,Fraunhofer HHI,1
13.38751292,52.47106933,Runway 09R Tempelhof,1
13.628338,52.342333,Dr. Joachim Schiffer,1
13.47712398,52.51395528,Ring-Center II,1
13.45430374,52.50728843,Cassiopeia,5
13.154533,52.425665,ReitTherapieZentrum,1
13.419533,52.501217,Koka36,1
13.405209,52.528829,Café Lois,1
13.4562242,52.52862401,H Tram S Landsberger Allee | M5 M6 M8,1
13.41986418,52.49932084,Monarch,1
13.33132446,52.50382728,Kurfürstendamm,2
13.448343,52.507308,Pumptrack 52 Grad EV,1
13.40186119,52.52412664,Oxymoron,1
13.396159,52.51093182,H Jerusalemer Straße,1
13.42071295,52.53977209,Slörm,1
13.1978631,52.53359734,Spandau Arcaden,6
13.392649,52.489289,Espressolounge Berlin,1
13.43149424,52.50202476,Markthalle IX,2
13.32182953,52.43729922,Stadion Lichterfelde,1
13.48613232,52.62113928,Bucher Chaussee/Achillesstrasse,1
13.38050881,52.50451779,Der Tagesspiegel,2
13.31393472,52.49029645,Rathaus Wilmersdorf,3
13.45387459,52.51478448,Papier-Tiger,1
13.307118,52.513535,Ristorante Papageno,1
13.12189064,52.42973894,Pfaueninsel,1
13.387597,52.528842,MSL Germany GmbH,1
13.32983088,52.50337551,I Love Berlin,1
13.40707955,52.48969488,Il Nuovo Primo,1
13.445133,52.499143,Lido,1
13.42576504,52.47938248,China Nudel Box,1
13.44650422,52.56496183,Konnopke's Imbiß,1
13.42288678,52.51984001,Cafe Moskau,1
13.47167647,52.51835612,K 17,3
13.44297409,52.50574727,o2 World,3
13.44315483,52.5004994,Cuno,2
13.375244,52.555123,Schwedenstraße,1
13.41936373,52.51373129,ThinkHeads,2
13.33170533,52.50270725,Hotel Concorde Berlin,1
13.418063,52.546299,Crêpes Station,2
13.43611257,52.53940569,Blackland,1
13.31367016,52.50557748,King Karaoke,1
13.16465735,52.43277434,Haus der Wannsee-Konferenz | House of the Wannsee Conference,1
13.40384603,52.52049055,Subway,2
13.38686933,52.51781011,Berlin Story Verlag,2
13.41672966,52.52540988,BARMER GEK Alexanderplatz,2
13.325066,52.501143,Black & White,1
13.38201534,52.50392128,S-Bhf Anhalter Bahnhof,1
13.29358578,52.52435511,Schlosspark Charlottenburg,2
13.325668,52.52172815,Mediterraner Flair By Currymas,2
13.40854526,52.51826436,Rotes Rathaus,3
13.38826291,52.52062768,Admiralspalast,9
13.55957508,52.4418854,H Ottomar Geschke Str.,1
13.38681064,52.49119671,"Faster, Pussycat!",1
13.51935201,52.52592554,H Tram Allee der Kosmonauten /Rhinstr. | M8 M17 18 27 37,1
13.05444002,52.39507389,IHK Potsdam,2
13.416976,52.51115318,Sage Club,1
13.428747,52.4799876,Kru-oh english center,1
13.37486744,52.50266479,Köthener Brücke,1
13.45813394,52.50502239,Modersohnbrücke,2
13.32372346,52.50714131,relexa hotels HQ,1
13.38110473,52.513829,Berlin Bistro,1
13.12770356,52.37379976,d.velop Portal Systems,1
13.37729549,52.50822087,Nanu Nana Arkaden,1
13.492868,52.54431,H Tram Freienwalder Str. | M5,1
13.41130627,52.5306205,Notar Ihde,1
13.32834547,52.48679188,McFit Wilmersdorf,1
13.38465214,52.55561158,Ristorante Sara,1
13.413472,52.496548,Impakt Berlin,1
13.46340507,52.514787,Fleischerei Erdmann & Schwarze,1
13.39089646,52.50854939,Entrecôte,1
13.38719861,52.51023564,Museum für Kommunikation Berlin,1
13.34288552,52.50254956,Miele,1
13.40664625,52.52054931,Marienkirche,1
13.37768912,52.52039263,Marie-Elisabeth-Lüders-Haus,1
13.54700587,52.55033208,S-Bhf. Raoul-Wallenberg-Str. | S7,4
13.44996929,52.52283454,M10,1
13.4113133,52.50184842,IMA,1
13.41553499,52.54187148,Zu Mir oder Zu Dir,2
13.24292421,52.43327147,Cosy Wash,3
13.45357418,52.50023523,Viacom Intl Media Networks,1
13.41310501,52.53826992,Loopcam Central Committee,1
13.41155511,52.52592773,Babylon,1
13.46966743,52.61550432,S-Bhf Karow,1
13.40609745,52.51709944,Kartoffelhaus No 1,1
13.2904315,52.55542894,Gate 04,1
13.35191727,52.49268341,Fede`s House,1
13.395779,52.52464,Ramones Museum,2
13.39685751,52.52668618,Clärchens Ballhaus,3
13.39193683,52.50653839,Batcave,1
13.34625128,52.48772423,Die Weisse Rose,1
13.3268829,52.49819258,Fasanenplatz,1
13.06627393,52.39149915,Potsdam Hauptbahnhof,5
13.44436095,52.5143342,F'hain,1
13.44164371,52.50088835,U-Bhf Schlesisches Tor,1
13.180018,52.421714,S7 Richtung Ahrensfelde,3
13.41039471,52.52961317,White Trash Fast Food,1
13.38971615,52.51441885,Galeries Lafayette,2
13.086294,52.412861,Garage Du Pont,1
13.42256784,52.49524506,Wochenmarkt am Maybachufer,2
13.40215492,52.44658279,Restaurant Split,1
13.33100049,52.49677219,U-Bhf Spichernstraße,1
13.428659,52.49617,Meuterei,1
13.41118877,52.52176958,Vitalia,2
13.39680906,52.52709796,Eismanufaktur Berlin,1
13.40307239,52.5182277,Stern Und Kreis,1
13.33402555,52.44290148,Anfora,1
13.12469874,52.40231066,Potsdam,3
13.40297699,52.47441609,Tempelhofer Park,4
13.37345123,52.5099788,Lindenbräu,2
13.39929191,52.52193483,ICE277 Berlin - Frankfurt - Interlaken,1
13.36040497,52.49839337,Zahnarztpraxis Dres. Britt Meusel und Carsten Dierig,2
13.36371206,52.5749713,Damdi's Residence,1
13.299677,52.505047,Pan Degli Angeli Trattoria,1
13.392958,52.481454,Sony Experia Tourbus,1
13.37380096,52.61174197,Berlin,11
13.456182,52.499589,ADD-Festival 2012,2
13.41085555,52.52148548,Gleis 1/2,1
13.32935572,52.41296942,Zoe's und Basti's Homebase,1
13.47446322,52.53604463,McFit Hohenschönhausen,2
13.420862,52.500836,topsportwetten,1
13.5404563,52.39664511,MEININGER Hotel Berlin Airport,1
13.4002465,52.52281129,1a-Lauschgift,1
13.3365061,52.50456171,Mövenpick Cafe,1
13.195887,52.569448,Evangelisches Johannesstift,1
13.45875621,52.50936499,Die Tagung,1
13.32394384,52.51118123,Radio ENERGY,2
13.27710488,52.50655452,dpa @IFA 2012,1
13.33497543,52.50821341,Flusspferdhaus,1
13.458049,52.509897,Soylent,2
13.526359,52.4585765,Espressobar Lalü,1
13.26150656,52.48743208,REWE,5
13.36877346,52.5218223,Moltkebrücke,1
13.37530263,52.50966027,Deutsche Bahn Headquarter,1
13.38893305,52.5158379,fitness & friends,1
13.37388,52.545022,Panke,1
13.41973543,52.55352416,SiteGefühl.de - TYPO3 Development,1
13.29036713,52.55435914,Terminal A,6
13.46585906,52.517105,Thai Curry,1
13.45735073,52.52844125,andel's Hotel,2
13.39094641,52.51234953,Holmes Place Lifestyle Club,2
13.405297,52.516962,Netigate,1
13.44191347,52.50121652,Overkill,1
13.28904719,52.50707441,Ringhotel Seehof Berlin,1
13.43949795,52.51772248,Galerie Wagner & Partner,1
13.340253,52.501916,idee. Creativmarkt,1
13.40353489,52.5217309,Scholz & Friends Berlin,1
13.393588,52.5262401,Keyser Soze,1
13.41271877,52.53261838,U-Bhf Senefelderplatz,1
13.34753036,52.50060098,Conrad,1
13.290203,52.457781,U-Bhf Dahlem-Dorf,1
13.34369574,52.47816718,Innsbrucker Platz,3
13.429009,52.5332,Aromas Café,1
13.416678,52.53496,Hobbyshop,1
13.39042425,52.48153877,ehem. Flughafen Tempelhof,6
13.458711,52.518173,Kochen mit Nici. Immer wieder Sontags :-),1
13.5669136,52.56055251,der ROTE,1
13.50985622,52.45678711,Schöneweide Grillhaus,1
13.38540316,52.52126088,Ständige Vertretung,1
13.41095924,52.52160034,S+U Alexanderplatz,19
13.42744295,52.48088104,Neukölln,1
13.37379724,52.50855691,CinemaxX,1
13.407293,52.366813,Kotis Königreich,1
13.43344456,52.50616544,Sage Restaurant & Beach,2
13.38061791,52.50754612,Raum 311 im AGH,1
13.403671,52.519688,Balzac Coffee,2
13.27703118,52.5052379,Fraunhofer FOKUS @IFA 2012 Halle 11.1/10,2
13.31824022,52.53006589,Classic Remise,2
13.44203704,52.50082682,Pizza Espresso,1
13.421143,52.487433,Conrad Electronic,2
13.45418505,52.49701563,Arena Berlin Treptow,6
13.42654556,52.5279664,Märchenbrunnen,1
13.063581,52.392429,Tram-H Lange Brücke,1
13.37327533,52.556731,Tram-H U-Bhf Osloer Straße,1
13.402336,52.528346,Luigi Zuckermann,1
13.27809068,52.50558276,IFA Oktoberfest,3
13.28920888,52.45257742,Freie Universität Berlin,3
13.222306,52.401019,Freie Waldorfschule,1
13.41518641,52.54735917,Max Werk Eisenwaren,1
13.41411898,52.52129988,New Yorker,1
