longitude,latitude,fsq_venueName,fsq_venueCount
11.61733389,48.07822231,Intel Mobile Communications,1
11.50040178,48.11641549,Backhaus Goetz,1
11.52301602,48.15511486,LieblingTYP,1
11.574794,48.141113,HVB Forum,1
11.64668772,48.10106704,U Neuperlach Zentrum,4
11.56633266,48.131351,Rive Gauche,1
11.64819002,48.15659588,S Englschalking,1
11.5616956,48.13747103,Schwanthaler Computer,1
11.570236,48.137503,Kaiden Asia,1
11.47794485,48.1643823,S Obermenzing,1
11.53763554,48.14364635,Design Offices Arnulfpark,8
11.56924,48.122018,Der Kiosk,1
11.60549984,48.13067634,Lisboa Bar,1
11.57491207,48.14011742,Vapiano,4
11.58760947,48.131061,Museum Lichtspiele,1
11.49912399,48.08828149,Audi Christl & Schowalter,1
11.57544851,48.13691704,Hugendubel,1
11.562092,48.129239,Nam Giao,1
11.58205748,48.1348263,S Isartor,2
11.5513322,48.16102724,metaio GmbH,1
11.530784,48.129664,pbb Services GmbH,1
11.54856205,48.14189294,S Hackerbrücke,5
11.57282976,48.13616851,Konen,2
11.53826847,48.11725977,VHS Am Harras,1
11.534798,48.139962,SB Discountbackshop,1
11.57491341,48.15997741,Tram Kurfürstenplatz,1
11.49470546,48.14067435,agricola Apotheke,1
11.56684399,48.13355893,U Sendlinger Tor,2
11.51112,48.179985,KinderLächeln,1
11.59433126,48.13053715,GEMA,1
11.567621,48.138943,Schnitzelwirt,1
11.49009091,48.14447894,Fitness First Platinum Swim Club,2
11.6066587,48.05500676,Deichmann Filiale,1
11.57970966,48.13689895,Mandarin Restaurant,2
11.61087852,48.19686956,"M,O,C,",2
11.58003,48.135947,Der kleine Chinese,5
11.62956896,48.09395761,Becci Rads Place.,1
11.5316991,48.13207149,Bayrisches Rotes Kreuz Landesgeschäftsstelle,1
11.57520743,48.15476893,Enzo Pizza & Bar,1
11.58590031,48.16027113,Wirtshaus zur Brez'n,2
11.54388428,48.12238751,schalk&friends - agentur für neue medien gmbh,6
11.56774524,48.1543264,Il Mulino,1
11.56783912,48.16120856,Yum2Take,1
11.57521784,48.13725355,S+U Marienplatz,4
11.564168,48.16347167,Müller Drogerie,2
11.535187,48.14002,Acronis Germany GmbH,1
11.55023575,48.07650193,Tram Großhesseloher Brücke,1
11.59966855,48.15429926,Unicredit Bank AG,1
11.62466168,48.21878263,Allianz Arena,6
11.54066806,48.11746815,s'Tascherl,1
11.529541,48.178372,Kentucky Fried Chicken (KFC),1
11.561214,48.140452,Perfetto Karstadt Hauptbahnhof,1
11.577449,48.139272,Starbucks,17
11.60363392,48.12394003,PX5,1
11.61754122,48.1510174,Sheraton Arabellapark Executive Lounge,1
11.508665,48.181564,Pelkoven Apotheke,1
11.56092167,48.153282,Takumi,1
11.51980772,48.11518982,Betreten auf eigene Gefahr,1
11.576177,48.13272988,Deutsche Eiche,1
11.577373,48.14988971,Schall & Rauch,1
11.57589912,48.13745403,München,5
11.55742484,48.10848011,Zum Flaucher,1
11.57069829,48.13840804,Cafe Vergnano,1
11.71512723,48.07677433,Capello Arte,1
11.58705711,48.15996322,Weinbauer,1
11.51307106,48.09748655,"real,- SB-Warenhaus",1
11.47300784,48.19295693,KraussMaffei,1
11.54114031,48.14535358,A&O,1
11.56502292,48.13884555,Galeria Kaufhof,2
11.6243402,48.15455841,Klinikum Bogenhausen,2
11.536875,48.139803,"Motel One, Munich City West",1
11.58784032,48.14345363,Eisbach Wave / Eisbachwelle,1
11.71551347,48.07565965,putzbrunn,1
11.56164395,48.12830647,LieSaRama Rooftop - Fine Dining,1
11.577467,48.141791,Feldherrnhalle,1
11.51830673,48.15566544,Neuhausen-Nymphenburg,1
11.62292296,48.15017485,6th Floor Lounge,1
11.5871888,48.16105108,Constantin-Film GmbH,3
11.55605078,48.14103383,München Hbf Gleis 24/25,1
11.57757282,48.14246568,H Odeonsplatz,1
11.579822,48.13878552,Cosmogrill,1
11.55810006,48.14532527,Weber Shandwick,9
11.55922553,48.13741087,Best Western Hotel Cristal,1
11.62793662,48.18935214,Bayerischer Rundfunk,1
11.51090012,48.13891564,FantaSia,1
11.59892551,48.15411647,HypoVereinsbank Headquarters,1
11.57740116,48.14292386,U Odeonsplatz,1
11.54566023,48.10705984,Kletter- und Boulderzentrum München,1
11.59793367,48.12852289,Alnatura Supermarkt,1
11.548629,48.149657,Franz Josef,1
11.57622749,48.14016303,Nespresso Boutique,5
11.52960956,48.13137496,Villa Flora,1
11.604004,48.140942,Der Garten,1
11.56441265,48.14161623,Alter Botanischer Garten,1
11.57639265,48.13645164,Alter Peter (St. Peter),2
11.55749917,48.12923745,Bäckerei Konditorei Café Högl,1
11.55111015,48.1422867,Neuraum,1
11.51176214,48.15852828,Nymphenburger Kanal,1
11.5583127,48.15073633,Blutspendedienst München,1
11.5767543,48.14746249,Cafeteria Flavou,1
11.67206831,48.19169511,Feringasee,1
11.565686,48.13961,Pano,1
11.55104994,48.14358984,Augustiner Biergarten,2
11.45885173,48.20099832,Westside Hotel,1
11.523217,48.056663,Rabenwirt,1
11.661984,48.132661,Hotel Am Moosfeld Munich,1
11.55705744,48.14797675,Dean & David,2
11.56084237,48.14093696,Coffee Fellows,3
11.5660637,48.10214758,TSV 1860 Trainingsgelände,1
11.56729431,48.13054707,Pestalozzistraßenfest,1
11.543262,48.09940685,HI Munich Park Hostel,1
11.58055544,48.11584107,Stadtbibliothek Giesing,2
11.55941963,48.14053267,DB Lounge München,4
11.560091,48.149446,LovelyBooks.de,2
11.54583335,48.13387855,PAYBACK GmbH,1
11.55005821,48.12478219,KVR Kreisverwaltungsreferat München,1
11.574624,48.109094,Bäckerei Höflinger Wettersteinplatz,1
11.57300288,48.13844022,Frauenkirche,1
11.580764,48.1372,Mangostin Ski-Hüttte,1
11.54706955,48.11007309,Old Jewish Cemetery,1
11.67929292,48.22562328,S Ismaning,1
11.55338528,48.09917858,Tierpark / Zoo Hellabrunn,1
11.57829915,48.1396008,Bayerische Staatsoper,1
11.58008337,48.14912325,H Universität,1
11.58637583,48.16190265,U Münchner Freiheit,1
11.53249025,48.13344436,Sheraton Munich Westpark Hotel,2
11.55994363,48.14398406,Noppakao,1
11.55671597,48.12605429,Ray Sono,1
11.58763501,48.14796773,Eisbach,1
11.62258811,48.15010809,Hubert Burda Media,1
11.58936381,48.1328214,Club Ampere,1
11.56650066,48.13098112,Cutglass Piercing,1
11.57673597,48.14099803,MAELU,1
11.500204,48.139551,Detterbeck,1
11.576682,48.134356,Dehner Garten-Center,1
11.58133864,48.16101167,Kaisergarten,1
11.60652995,48.12112699,Crowns Club,1
11.5592432,48.13720703,Eurostars Book Hotel,1
11.57771124,48.13986525,Opernplatz,2
11.56447576,48.16723495,Küche,1
11.56455606,48.13769925,Harry Klein Club,1
11.54634566,48.14385199,Eurostars Grand Central Hotel Munich,1
11.540345,48.135722,Restaurant Stoa,1
11.563562,48.160975,Tram Nordbad,1
11.533552,48.099489,Web Media Publishing AG,5
11.48252061,48.22588298,MAN HR Services GmbH,1
11.61861081,48.15033056,We'll Cover It,1
11.562118,48.166157,Hofbräu am Oberwiesenfeld,1
11.53427124,48.15242398,Eiskonditorei Sarcletti,2
11.527976,48.131416,Kleine Villa Flora,1
11.57380199,48.14995193,anatolia,1
11.546004,48.14915993,Tanpopo,1
11.565549,48.1392,Starbucks Coffee,6
11.579873,48.138082,Munich Starbucks,2
11.58441,48.139641,GSK Stockmann Rechtsanwälte,1
11.58901278,48.132929,Muffathalle Biergarten,1
11.59834921,48.16055365,Seehaus im Englischen Garten,1
11.56484842,48.16748795,Tram Ackermannstraße,1
11.56722316,48.13405196,Kennedy's Irish Bar & Restaurant,1
11.57495087,48.13954422,Schumann's Tagesbar,1
11.53759,48.16349777,Aral Tankstelle,2
11.60645485,48.12129888,Red Coffee,1
11.565684,48.139342,Karlsplatz (Stachus),8
11.50379271,48.08824489,McDonald's Deutschland Inc.,1
11.53598785,48.14252295,S Donnersbergerbrücke,2
11.65780361,48.2098815,Home Shopping Europe GmbH,5
11.55626633,48.17187758,Homebase,1
11.59496413,48.13452164,Hofbräu-Biergarten am Wiener Platz,1
11.590657,48.162018,Münchner Lach- und Schießgesellschaft,1
11.60186,48.124249,royalmedia GmbH & Co. KG,1
11.55824786,48.14785777,Löwenbräukeller,4
11.56015931,48.13850873,Euro Youth Hostel,1
11.54208323,48.11951898,Pizzeria Europa,1
11.56869977,48.13627111,Chocolatte,2
11.55581206,48.17923619,H Olympiazentrum,4
11.559308,48.160823,BP Tankstelle Otto Schweiger,1
11.56868,48.134639,Mikado,2
11.53835045,48.12024658,Margaretenkirche Treppe,1
11.55588103,48.14323491,Verlag Die Abendzeitung GmbH & Co. KG,1
11.53354531,48.15313557,Gasthaus Jagdschlössl,1
11.56359777,48.13760087,Sex-World,1
11.664059,48.061455,Nimrod's,1
11.56021991,48.17563721,Europcar,1
11.46790802,48.18994463,S Allach,1
11.511321,48.139546,Rhodos,1
11.620078,48.151428,NAMASTE,1
11.569342,48.134189,Oberanger Theater,2
11.65768655,48.20881704,Brandsome,1
11.61440401,48.14389832,böhmerwaldplatzspielplatz,1
11.54856396,48.14983399,CSU Landesleitung,6
11.55754652,48.13617741,Best Western Hotel Atrium,3
11.52767427,48.16917836,Westfriedhof,1
11.577745,48.152435,Zest,1
11.62891001,48.12420539,Bennys Villa,2
11.61877155,48.12043942,U Innsbrucker Ring,3
11.53772708,48.16262956,Munich City,1
11.56656428,48.13363993,Sendlinger Tor,1
11.535925,48.151979,fuji sushi & nudel,1
11.57532805,48.13747374,Hacker-Pschorr Am Marienplatz,1
11.53727531,48.11697279,S+U Harras,1
11.68300322,48.22664993,Ismaning,4
11.595134,48.126457,Teatro Tapas,1
11.40192839,48.13700002,Freihamer Wirtshaus,1
11.57735825,48.13626548,Heliggeist Kirche,1
11.60533905,48.12746507,Gleis 5/6,1
11.55667305,48.17708994,BMW Welt,5
11.60353428,48.15693851,"Munich, Germany",1
11.53524494,48.14025924,Munich City Tower,2
11.545933,48.15867,Poseidon,1
11.56194091,48.15932269,Karstadt,2
11.68322,48.14766,B&B Hotel,1
11.65316684,48.18866883,SevenOne Media GmbH,6
11.55100822,48.1719815,Olympiapark,6
11.50208138,48.13562824,Packstation 155,1
11.56791195,48.13162549,Loretta,1
11.55836712,48.13679986,antep sofrasi,1
11.56226717,48.13955071,München City,2
11.55699231,48.14160174,Munich Germany,1
11.54633153,48.09634087,Bad Maria-Einsiedel,1
11.564449,48.133971,Bavaria,1
11.576003,48.139843,Hypo-Kunsthalle,1
11.582034,48.212214,Abenteuerspielplatz,1
11.576379,48.140621,Armani Caffe,2
11.549935,48.066694,Bavaria Film Haus 57,1
11.56572819,48.13857095,City Lounge,1
11.57915896,48.11410851,abbey road,1
11.532365,48.16115,Rotkreuzklinikum Frauenklinik,2
11.579027,48.155694,A&F Lounge,1
11.499336,48.135061,Dillinger,1
11.53249741,48.163158,Taxisgarten,1
11.39524,48.078493,Grubmühlerfeld,1
11.38286049,48.06762672,"Am Würmufer, Gauting",2
11.529207,48.136251,U Schwanthaler Höhe,5
11.57505681,48.13629059,I Love Leo Frozen Yoghurt,1
11.574804,48.158507,Kreta Grill,1
11.564302,48.163163,Tram Herzogstraße,1
11.58576013,48.133879,Appartment Munchen Isartor,1
11.5782215,48.14275936,Luigi Tambosi am Hofgarten,1
11.557206,48.127959,C1 SetCon GmbH,1
11.41626058,48.2002244,Lußsee,1
11.56866062,48.12271726,Isarufer,1
11.53504888,48.13273567,CANCOM,1
11.5277322,48.13450808,WG der unbändigen Lust,9
11.63022441,48.06372711,Home Sweet Home,3
11.55776644,48.16675175,Jürgens Social Homeoffice,2
11.56497717,48.13799817,frogis frozen yogurt,1
11.53253317,48.17664637,Telefónica Germany,1
11.64482519,48.08957532,H Neuperlach Süd,3
11.55838966,48.1295776,Goetheplatz,1
11.62496676,48.17822819,Holzbrücke An Der Isar,1
11.54012918,48.11735958,Am Harras,1
11.59795699,48.13524763,Cafe am Max-Weber-Platz,2
11.5364056,48.14585506,Mercedes-Benz Niederlassung München,1
11.54495716,48.13390262,Yahoo! Deutschland GmbH,1
11.5155939,48.21445165,Feldmochinger See,2
11.59746408,48.16316575,Red Bull Deutschland GmbH,1
11.59272194,48.12978526,Hilton Munich City,2
11.59708724,48.19473663,Landhof Standl,1
11.58332348,48.12994996,Deutsches Museum,1
11.61679031,48.14690986,Siemens,2
11.66120695,48.06489884,Cremagelato,1
11.43666303,48.22654026,Waldschwaigsee,1
11.57018156,48.14205482,Rote Sonne,1
11.51187266,48.13498681,Park Hotel Laim,6
11.520607,48.13201935,KfZ-Zulassungsstelle,1
11.56214895,48.13627162,Hotel Demas City,1
11.55914068,48.17658913,BMW Museum,2
11.4278403,48.22647266,Mupfl,1
11.55069,48.14189,Sofitel Hotel - München (Munich),1
11.385728,48.068649,Am Schlosspark,2
11.50180112,48.12936806,"Deutschland, Munchen",1
11.54448509,48.133473,Edeka Theresie,3
11.56588387,48.134649,Foto Sauter,1
11.5954476,48.1457583,Torial Office,1
11.50241733,48.11625652,H Holzapfelkreuth,1
11.561479,48.125176,Penny Markt,1
11.55139873,48.14329701,Befreiungshalle,1
11.57496035,48.16013141,Kurfürstenplatz,1
11.554771,48.210304,Gaskammer,1
11.699022,48.108959,Spielplatz Graf-Spee-Platz,1
11.56023502,48.13880006,Wombat's Hostel München,2
11.547642,48.13582,B7 Sportsbar,1
11.569261,48.134738,SCOTCH & SODA,1
11.53333989,48.13959007,Trappentreu Ecke Landsberger,1
11.68443203,48.14856491,Renesas Electronics,1
11.56038958,48.17746576,BMW Betriebsrestaurant Hochhaus,1
11.59134865,48.17470034,Marriott Hotel,1
11.51023625,48.13815545,Friedenheimer Straße,1
11.61719921,48.14903568,Hypohaus,1
11.6180529,48.15133883,Sheraton München Arabellapark Hotel,4
11.576585,48.129156,Froschgoscherl,1
11.539421,48.066783,Waldwirtschaft Großhesselohe,1
11.56834602,48.18915069,BMW ITZ,1
11.61141157,48.18327447,StuSta - Studentenstadt Freimann,1
11.52699208,48.16812872,Frederics Serviced Apartments,1
11.540671,48.121575,Piadina Bar,1
11.58171237,48.13922934,Hotel Vier Jahreszeiten Kempinski,1
11.573597,48.144834,Bayern LB,1
11.58387844,48.15545952,Asado Steak,1
11.59189991,48.17270369,Schwabinger See,1
11.506588,48.07855,Deutsche Post,2
11.580538,48.135608,GRAVIS Store München,1
11.54854059,48.11218788,H Brudermühlstraße,1
11.64426003,48.10100333,Nordsee im PEP,1
11.56411886,48.136379,van hoa,1
11.55868881,48.14184436,DID Institut,1
11.57496929,48.14314803,Hotwire Public Relations,3
11.60174489,48.15018981,Kufsteinerplatz,1
11.56351218,48.16058252,Nordbad,1
11.56055689,48.13995991,S+U Hauptbahnhof,3
11.5602994,48.13989548,Rubenbauer Gaststätten im Hbf,1
11.60598278,48.12221562,Akademie der Bayerischen Presse,1
11.60452366,48.12894743,KVR Bürgerbüro,1
11.57620157,48.13715483,Café Rischart,1
11.503684,48.082189,Bäckerei Müller,1
11.6016395,48.05662956,SportScheck Hotspot,1
11.55875248,48.1259205,Bundesagentur für Arbeit,1
11.55216906,48.109261,Fuchsbau Thalkirchen,1
11.53652848,48.14353595,Pappasito's,1
11.581909,48.133647,HypoVereinsbank,4
11.56959057,48.14537221,Tram Karolinenplatz,2
11.5763256,48.14274309,Leica Store,1
11.61796435,48.1116988,NH Hotel München am Ring,2
11.62891001,48.12420539,Evim Evim,1
11.55812768,48.13919756,Le Méridien,2
11.53726366,48.14776401,Edelman Munich Office,5
11.5653755,48.13903801,Stachus Passagen,3
11.557174,48.129962,Smart Stay Hostel,1
11.55828953,48.14080811,ICE 510,1
11.57171756,48.19717889,H Am Hart,1
11.51131153,48.14922346,Königlicher Hirschgarten,1
11.5912199,48.13141077,Gast,1
11.581247,48.131342,München 72,1
11.56306763,48.15270909,Eclipse Grill & Bar,1
11.624019,48.21828,SPONSORs Sports Venue Summit,2
11.55311181,48.1485096,Cinema Filmtheater München,1
11.58213337,48.1386502,Bulgari,1
11.729606,48.103252,FWnetz HQ,1
11.507106,48.180495,Leto Motel,2
11.579247,48.134705,Kerhane Munich,1
11.54034376,48.12317531,Biergarten Spektakel,1
11.56354139,48.1479836,Paläontologisches Museum,1
11.560987,48.136918,Berber Libanesisches Restaurant,1
11.58765793,48.19186862,V-Markt,1
11.539961,48.134579,ecco,1
11.59980614,48.14908287,Catwalk,1
11.6471501,48.13834513,NTT Data Deutschland GmbH,1
11.55890465,48.13837048,Maritim Hotel München / Munich,1
11.628761,48.101369,Der Hufnagel,1
11.68927973,48.13525103,d.velop International,5
11.5438463,48.12207915,Wu Wei,2
11.56014281,48.14438411,Bentoya,1
11.470575,48.188984,Siemens Lokomotivenwerk München-Allach,1
11.61027431,48.1269423,beach38°,1
11.6204958,48.06477356,Stadion Grünauer Allee,1
11.56886033,48.13848183,Marine pPlatz,1
11.57459081,48.14206822,Literaturhaus,2
11.729732,48.147433,Appartment Pension Zum Zacherl,1
11.56534195,48.13912941,S+U Karlsplatz (Stachus),3
11.615956,48.134304,S Leuchtenbergring,1
11.57840352,48.14408001,Bayerische Staatsministerium für Landwirtschaft und Forsten,1
11.58642641,48.09775534,Landeshauptstadt München,1
11.53112224,48.0475162,mc donald's,1
11.57073762,48.13822661,beate uhse,1
11.58196175,48.13902435,Hotel Lobby,1
11.579931,48.13805,Schubecks Orlando,1
11.563799,48.139464,Munich,1
11.57898312,48.1378139,Platzl Hotel,1
11.61678068,48.14877583,Vapiano Bogenhausen,1
11.53566541,48.15383253,Not Ruschke HQ,1
11.59301495,48.12723975,Burger House,1
11.521417,48.176022,Tram Wintrichring,1
11.5783192,48.14140147,Residenz München,2
11.59627318,48.13448977,SAI SPA,1
11.55881935,48.1378473,EuroShop,1
11.53484819,48.13948599,Body & Soul,1
11.554321,48.1744096,Olympiaturm,1
11.55796693,48.1612152,Tquila Munich,1
11.59658432,48.1547493,Englischer Garten,5
11.5873127,48.1617553,Die Schwabinger Bombe war hier,1
11.510814,48.18099797,Tram Pelkovenstrasse,1
11.51753426,48.12251642,Westpark,2
11.57165368,48.13816944,Mango,1
11.564392,48.136597,gutefrage.net GmbH,5
11.61396276,48.18511639,Iphitos Tennis Club - Center Court,1
11.59372702,48.18024756,IDG Germany Office,6
11.55369727,48.14119449,ICE 720 München - Köln,1
11.628429,48.139863,Zamdorfer,1
11.47655289,48.22043735,EasyFitness Karlsfeld,1
11.57491454,48.14588226,Bob Beaman Music Club,1
11.572046,48.149214,Batty Baristas Coffee Shop,1
11.616164,48.15233993,Arabella Spa,1
11.537148,48.116929,Italiana Caffe,1
11.5773886,48.14273516,Mercedes Benz Gallery,1
11.4573361,48.16567038,H Blutenburg,1
11.60290578,48.13698732,Flughafen München T2,1
11.56830311,48.12154239,Isar Running Track: Wittelsbacher Brücke - Flaucher,1
11.57378446,48.13492857,Grano,1
11.58269862,48.12130003,Paulaner am Nockherberg,3
11.60508156,48.12778733,Illy Cafe Bar,3
11.57105128,48.19400096,BMW FIZ,1
11.650932,48.19054264,ProSiebenSat.1 Kantine,1
11.52398229,48.04193893,Tram Grünwald - Derbolfinger Platz,1
11.65443346,48.18872018,MACE,1
11.60512933,48.05626228,Shoe 4 You Unterhaching,1
11.64480889,48.08895208,S+U Neuperlach Süd,2
11.56935453,48.13410311,TYPO3camp Munich 2011 Warm-Up Party,1
11.588208,48.185067,M-Net Rechenzentrum,1
11.51069511,48.13936643,Tengelmann,3
11.561157,48.128902,Tiptab GmbH,1
11.50988936,48.04379874,S Höllriegelskreuth,1
11.669536,48.166554,Hachinger Bach,1
11.567284,48.130803,Bistro BRUNO,1
11.56782077,48.17065001,La Villa im Bamberger Haus,1
11.556547,48.127703,Backpoint,1
11.576537,48.140736,Aran,1
11.56022429,48.13023998,pureburrito,1
11.56036574,48.1380871,Mercure Hotel München City Center,5
11.50332928,48.14435566,S Laim,1
11.592674,48.11456,Asam-Gymnasium,1
11.546368,48.144049,Eurostar Hotel,2
11.52186871,48.14472792,Backstage,1
11.538391,48.109208,Mykonos,1
11.52958667,48.13210895,Fraunhofer-Gesellschaft,2
11.57764792,48.16301905,Friesische Teestube,1
11.63342735,48.09420859,thw münchen ost,1
11.574208,48.152588,gegenüber,1
11.56107724,48.14012816,H Hauptbahnhof,1
11.54175997,48.1377261,Zur Schwalbe,1
11.5769113,48.1383972,Alois Dallmayr KG,1
11.6211193,48.15086587,Wochenmarkt am Rosenkavalierplatz,1
11.546195,48.13442377,Ostwind,1
11.5742898,48.13801249,Nürnberger Bratwurst Glöckl am Dom,1
11.54839039,48.12379123,Café Blue,1
11.56011612,48.14754,Volksgarten,1
11.6034569,48.1302935,El Perro y el Griego,1
11.61391242,48.18667365,Frankfurter Ring,1
11.58824054,48.13246863,Isarufer am Müllerschen Volksbad,1
11.58504009,48.14426975,P1 Bar & Club,2
11.56443968,48.13949156,Hotel Königshof,1
11.58181933,48.13895738,Maximilianstraße,2
11.673694,48.14551407,Galopprennbahn Riem,1
11.41844472,48.15399271,Reicherzer,1
11.570234,48.131067,Ksar Club,1
11.56756282,48.14107678,Lippert’s Friseure,1
11.577834,48.14293,Denkmal König Ludwig,1
11.55944685,48.13489101,LMU Molekulare Biologie,1
11.574156,48.13693,Sporthaus Schuster,1
11.54300375,48.18699684,Leonardo Royal Hotel Munich,1
11.61016703,48.05542767,Kasino Globus,1
11.59724198,48.168891,Zum Brunnwart,1
11.55727118,48.17498116,Olympia-Eisstadion,1
11.57312167,48.13722783,Café Guglhupf,2
11.54369116,48.101952,Kyprios,1
11.56511883,48.1339888,Café Mozart,1
11.54429863,48.1338214,Payback,3
11.63651705,48.1775335,Marktkauf,1
11.570277,48.130566,Bamyan Narges,1
11.57896757,48.132176,Joe Peña's Cantina y Bar,2
11.57075439,48.12837664,sushi + soul,1
11.65893099,48.20878434,Parkhaus Agrob,1
11.570099,48.135149,American Apparel,1
11.58864212,48.09917068,QSO4YOU Community Board Büro,4
11.5689683,48.1363335,Lemar,1
11.62415629,48.13146035,Postfächer,1
11.59253335,48.12953623,Orient Shop,1
11.566746,48.13221,Kraftakt,1
11.64496242,48.10094679,PEP Perlacher Einkaufspassagen,1
11.55256391,48.1747862,Kleine Olympiahalle,1
11.55775461,48.154107,SCE Strascheg Centre for Entrepreneurship,1
11.5818228,48.13475141,Isartor,1
11.58536693,48.15872707,Corso Leopold,1
11.57630682,48.11198731,H Tegernseer Landstraße,1
11.57631357,48.141112,Bar Comercial,1
11.61671162,48.15205803,The Westin Grand München,2
11.575134,48.160271,San Francisco Coffee Company,4
11.574178,48.1369323,Zum Spöckmeier,1
11.53621316,48.138349,Bäckerei Ziegler,1
11.58059835,48.15061929,Ludwig-Maximilians-Universität (LMU),1
11.55386147,48.13909328,Referat für Bildung und Sport,2
11.60333858,48.1166197,Maisberger GmbH,6
11.57591042,48.13761555,Ratskeller,1
