longitude,latitude,fsq_venueName,fsq_venueCount
-122.16124746,37.44654203,Joya Restaurant & Lounge,2
-122.163683,37.431585,Stanford Visitor Center,3
-122.15941787,37.438017,Kirk's Steakburger,1
-122.08760977,37.4324262,Shoreline Park & Lake,2
-122.17448652,37.448446,Koma Sushi Restaurant,1
-122.19294913,37.42585855,NSVG / Bullpen Club House,1
-122.09260154,37.42400904,Googleplex - GWC2,1
-122.16423512,37.42310533,Wilbur Field,1
-122.12783217,37.43457307,Core Studio,2
-122.1583368,37.43300283,Laird Q. Cagan Stadium at Maloney Field,1
-122.13798,37.42168,Equinox,1
-122.15874195,37.43814253,Mayfield Bakery & Cafe,3
-122.1026699,37.41542718,Magnussen's Toyota of Palo Alto,1
-122.08859682,37.42273043,Googleplex - 2000,1
-122.12996,37.416535,Happy Donuts,1
-122.08318949,37.42884794,Shoreline Amphitheater,1
-122.2177208,37.47530039,Target,2
-122.158677,37.4492,10gen Palo Alto,1
-122.162956,37.444364,American Apparel,1
-122.14530163,37.42548033,La Bodeguita del Medio,1
-122.21486449,37.4196374,Andreessen Horowitz,1
-122.206545,37.450279,My Own Gym,1
-122.22601553,37.48544305,Angelica's Bell Theatre & Bistro,1
-122.12597053,37.42012268,Stanford Villas,1
-122.17127616,37.44324946,Microsoft Store,2
-122.08814237,37.422502,Googleplex - Google Store,1
-122.16108668,37.44545387,Vero,1
-122.16981411,37.42893314,Stanford University,11
-122.18419611,37.45233351,Bow Wow Meow,1
-122.22860813,37.48602844,Cinemark Redwood Downtown 20 and XD,4
-122.2295726,37.48660052,Redwood City Music On The Square,2
-122.08425769,37.42199741,Googleplex - Yoshka's Café,1
-122.17110157,37.44237626,Stanford Shopping Center,6
-122.204753,37.472426,Hometown Noodle,1
-122.18718946,37.4783586,Los Gallos Taqueria,1
-122.17233496,37.44243258,Louis Vuitton,1
-122.17462063,37.43438564,Stanford Hospital Emergency Department,4
-122.1614778,37.4448082,Coupa Café,5
-122.172391,37.441979,Frog Fountain,1
-122.16033269,37.43850011,The UPS Store,1
-122.22890854,37.48534736,Arya Global Cuisine,1
-122.16376442,37.4451873,Evvia Estiatorio,1
-122.15960641,37.42507702,Stanford EV Studio 2,1
-122.1599058,37.44758145,Michael's Gelato & Cafe,1
-122.224527,37.4776,Holiday Inn Express,1
-122.229005,37.485926,Yoppi Yogurt,1
-122.16055445,37.44642709,CVS/pharmacy,2
-122.17082159,37.44431106,Chipotle Mexican Grill,4
-122.19749934,37.42392283,Martha's Pastries,1
-122.20928688,37.41662712,SLAC Natioal Accelerator Laboratory Bldg 35,3
-122.103666,37.433514,Googleplex - Wetlands,1
-122.211259,37.485119,BUILD HQ,1
-122.16376442,37.44385463,Rudy's Pub,1
-122.14223528,37.45571024,Mark Zuckerberg's House,1
-122.14330547,37.42738265,Blossom Birth,1
-122.16344118,37.44497856,Aquarius Theatre,1
-122.13891506,37.46106312,IKEA,5
-122.16338388,37.44404793,Miyake,1
-122.12885433,37.43353723,Sancho's Taqueria & Catering,1
-122.16620922,37.43063709,Laurence Frost Amphitheater,1
-122.226446,37.483612,Alana's Cafe,1
-122.161891,37.444992,The Wine Room,1
-122.20898764,37.4674224,Jack in the Box,1
-122.184722,37.45347,US Post Office - Menlo Park Center,1
-122.16211081,37.44563019,Oren's Hummus Shop,3
-122.1414368,37.42890851,California Ave Caltrain Station,1
-122.22906287,37.48634836,Five Guys Burgers & Fries,1
-122.1666583,37.42934816,KZSU Stanford 90.1 FM,3
-122.15647948,37.42585922,"Stanford, Computer Science",1
-122.14435346,37.42673477,Palo Alto Baking Company,1
-122.154931,37.4726788,Back A Yard Caribbean American Grill,1
-122.22229212,37.49200089,Evernote,1
-122.21136494,37.46700692,Blackbox Mansion,1
-122.08475322,37.42237682,Googleplex - B40 Gym,1
-122.1689035,37.42491006,Stanford University Bookstore,5
-122.17365984,37.43933389,Nordstrom,3
-122.15936802,37.44228317,Whole Foods Market,2
-122.140982,37.42603799,Mozes,1
-122.206533,37.450282,Far Far Away,2
-122.08349206,37.42006063,Googleplex - Tetsuwan Atom Cafe,1
-122.1989015,37.48636192,Nine Lives Foundation,1
-122.16352604,37.44141566,Sheraton Palo Alto,1
-122.165541,37.4363109,Eucalyptus Grove,1
-122.12904885,37.41727858,Quality Inn Palo Alto,1
-122.08413363,37.42159719,Googleplex - 43,2
-122.14425919,37.42680311,The Counter,7
-122.14042246,37.47703167,Cool Cafe @ MBP,1
-122.13919401,37.4250139,StartX,4
-122.14926613,37.42736136,Starbucks,20
-122.129118,37.433434,Subway,2
-122.22445305,37.47744556,Harry's Hofbrau,1
-122.1492362,37.42559328,DudaMobile,1
-122.20300811,37.48610571,Stanford Medicine Outpatient Center,1
-122.16192938,37.44568447,University Cafe,3
-122.151107,37.417606,Stanford Hospitals & Clinics - EAST Team,1
-122.17179724,37.42613125,Hasso Plattner Institute of Design at Stanford (d.School),3
-122.17582174,37.45829822,Stanford Menlo Park,1
-122.15952268,37.43802112,Books Inc.,1
-122.179932,37.452788,charles schwab,2
-122.1462193,37.45883165,The Green House,1
-122.1390671,37.4253184,AOL West Coast,4
-122.1614187,37.444991,Nola,3
-122.167868,37.424281,Stanford Law School Cafe,2
-122.226155,37.48572383,La Victoria Taqueria,1
-122.0842244,37.42139893,Googleplex,16
-122.07890929,37.41445393,Gold's Gym,2
-122.14283109,37.4593769,DLA Piper,2
-122.16892845,37.45193916,Casa de Duncaloo,2
-122.21096596,37.42170307,Kleiner Perkins Caufield & Byers,1
-122.14107637,37.42135901,Cooliris Office,1
-122.16134171,37.44212016,Philz Coffee,6
-122.14148998,37.45929173,Four Seasons Hotel Silicon Valley at East Palo Alto,8
-122.15535399,37.43248335,Stanford Athletic Complex,1
-122.22347975,37.48991042,Applebee’s Neighborhood Grill & Bar,1
-122.08839641,37.421007,Googleplex - 1875,1
-122.14894454,37.48402404,Epic Cafe,2
-122.2144404,37.47084908,Ferrari,1
-122.1603216,37.44712806,Chico's,1
-122.210391,37.431544,Valpo Hill,1
-122.21450335,37.42141311,Altos Ventures,1
-122.11040775,37.41924462,Rojoz Gourmet Wraps,1
-122.18944,37.45714,Beltramos,1
-122.22422587,37.4922023,Kohl's,1
-122.186828,37.44961213,Coldwell Banker Residential Brokerage,2
-122.09887565,37.43363644,Shoreline Interpretive Trail,3
-122.143264,37.42792798,FedEx Office Print & Ship Center,1
-122.16169238,37.44389676,Palo Alto Creamery,1
-122.17358223,37.43904306,Nordstrom Café Bistro,2
-122.160166,37.443928,Coconuts Caribbean Restaurant & Bar,1
-122.20124024,37.51222531,Wildfire HQ,3
-122.15846835,37.448966,Tamarine Restaurant,1
-122.170534,37.424343,Jamba Juice,5
-122.161229,37.44637447,La Strada,1
-122.14427412,37.42782891,Homma's Brown Rice Sushi,2
-122.14460852,37.42695576,La Jolie Nail Spa,1
-122.17223346,37.443514,California Pizza Kitchen,1
-122.19723332,37.42367943,Safeway,2
-122.129396,37.43325537,Indochine,1
-122.143568,37.425734,Mixbook HQ,1
-122.07860549,37.41607098,The Sports Page,1
-122.204757,37.423433,Highland Capital Partners,1
-122.22952827,37.45667307,Lucky,1
-122.171086,37.442694,Gourmet Franks,1
-122.08738116,37.42220791,Googleplex - Nourish Cafe,1
-122.22286837,37.48692585,La Viga,1
-122.20311341,37.48619582,Stanford Sleep Center,1
-122.09365002,37.41927057,McDonald's,2
-122.08213806,37.42005493,Googleplex - 45,1
-122.16258287,37.43181279,Cobb Track & Angell Field,1
-122.14827061,37.41603297,Food truck driveway at HighWire,1
-122.158965,37.44855218,House of Bagels,1
-122.14014888,37.42250889,Verizon Wireless EVO² Palo Alto,1
-122.145246,37.424203,UpWest Labs - Silicon Valley,1
-122.17178822,37.44489764,Macy's Mens Store,1
-122.183361,37.452786,Left Bank,1
-122.17550023,37.43428658,Stanford University Medical Center,1
-122.09780216,37.42573812,BMW Group Technology Office USA,1
-122.09605873,37.4226592,PetSmart,1
-122.227828,37.490624,In-N-Out Burger,2
-122.15876925,37.44864347,Plug and Play Tech Center - Palo Alto,3
-122.13981763,37.43281554,First Baptist Church of Palo Alto,4
-122.14441445,37.42771689,Bistro Elan on Birch Street,1
-122.14801303,37.48566405,Facebook MPK 16,1
-122.21975991,37.4576842,Selby Lane School,1
-122.11834471,37.43587799,Henry W. Seale Park,1
-122.16466963,37.43061153,Frances C. Arrillaga Alumni Center,1
-122.1730113,37.44280217,Max's Restaurant,3
-122.1959017,37.42396674,Shell Gas Station,1
-122.14439782,37.42151816,Wilson Sonsini Goodrich & Rosati,2
-122.22483158,37.49290691,Big 5 Sporting Goods,1
-122.16891,37.424429,US Post Office,3
-122.16996233,37.433003,Stone River Sculpture,1
-122.16684222,37.42781703,Hoover Tower,2
-122.16332645,37.44423304,La Boulange de Palo Alto,1
-122.15887579,37.448616,SimplyBe Salon and Spa,1
-122.17085481,37.44413953,Pinkberry,1
-122.212205,37.419538,Madera Lounge @ Rosewood Hotel,1
-122.206533,37.450266,Music,1
-122.17308059,37.442309,Sprinkles Cupcakes,3
-122.22380698,37.50049122,Waterfront Restaurant,1
-122.08406351,37.41739422,Googleplex - 1600,1
-122.15840888,37.44115391,Watercourse Way,3
-122.08406925,37.42199766,Google HQ,6
-122.0802797,37.4268282,Shoreline-VIP Lounge,1
-122.096452,37.42199242,Supercuts,1
-122.14081575,37.44389261,Rinconada Pool,1
-122.16193378,37.44365825,LYFE Kitchen,4
-122.11681366,37.50673003,Dumbarton Bridge,1
-122.160496,37.447202,Paris Baguette,3
-122.18508661,37.45433193,Round Table Pizza,1
-122.16272771,37.44723368,Jive,2
-122.09590229,37.41993565,Goldilocks,1
-122.14723677,37.48495099,Facebook MPK 17,1
-122.18382041,37.45276012,SusieCakes,2
-122.1916328,37.47380022,UpWest Labs House,1
-122.22784948,37.48667658,Yokohama,1
-122.13520288,37.45607247,Mission Palo Alto,1
-122.20324642,37.48460292,NestGSV,1
-122.17083335,37.42869458,Jordan Hall,1
-122.16106451,37.4441996,Reposado,2
-122.14953661,37.48327006,Facebook HQ,7
-122.09522724,37.42083884,Costco,3
-122.16127396,37.43956516,Palo Alto Medical Foundation,2
-122.19309877,37.42594666,Dreyfus Properties,3
-122.16389748,37.44513411,Patio at Rudy's,1
-122.162342,37.447109,Kanpai Sushi,1
-122.18251228,37.4547944,Menlo Park Caltrain Station,2
-122.2296003,37.48630659,Fox Theatre,6
-122.13462171,37.41867565,Amity CrossFit,2
-122.19222307,37.45616183,Menlo College,1
-122.21650137,37.48635463,Food Co,1
-122.170755,37.432394,Rodin Sculpture Garden,1
-122.171205,37.444302,Urban Outfitters,1
-122.16927767,37.42992995,The Stanford Oval,1
-122.07795499,37.41601031,Googleville,1
-122.08050718,37.4268648,Shoreline Amphitheatre,49
-122.16120311,37.44622362,Madame Tam Asian Bistro,1
-122.1623683,37.42189754,Pi Beta Phi (ΠΒΦ),1
-122.116428,37.450809,Learning Ally,1
-122.20281415,37.51231565,Pacific Shores Club,1
-122.161442,37.4453482,Three Seasons Restaurant,1
-122.08369734,37.42049267,Google Android Camp,2
-122.16956319,37.42520215,The Claw,1
-122.22641945,37.48424912,Milagros Cantina,2
-122.17221703,37.441866,Victoria's Secret,1
-122.20909293,37.48309335,Java Training Center,1
-122.15917952,37.4382359,Town & Country Village,1
-122.17809,37.48320342,TechShop,1
-122.22902963,37.45592117,Great Clips,1
-122.143294,37.428832,Mollie Stone's Markets,1
-122.16496468,37.44338141,Café Venetia,2
-122.2014065,37.51215576,Pacific Shores Cafe,1
-122.22828627,37.4908213,Old Port Lobster Shack,4
-122.22894652,37.48664466,Sakura Teppanyaki & Sushi,2
