longitude,latitude,fsq_venueName,fsq_venueCount
-122.41935576,37.639124,Red Robin Gourmet Burgers,1
-122.39015922,37.7728982,AT&T Parking Lot C,2
-122.39357471,37.79552541,Cowgirl Creamery Sidekick,1
-122.50270844,37.71516159,Fort Funston,2
-122.415486,37.775629,Advance English Academy,2
-122.49287546,37.78194247,CVS/pharmacy,2
-122.39973843,37.76540172,Indiemart,2
-122.421814,37.763394,Taqueria El Toro,2
-122.39793,37.76495387,Connecticut Yankee,2
-122.440829,37.788051,Bistro SF Grill,1
-122.393608,37.795463,Boccalone Salumeria,3
-122.4693881,37.8025748,Tomb of the Unknown Soldier,1
-122.43267059,37.79015019,"University Of The Pacific, Dugoni School Of Dentistry",1
-122.41831541,37.75153716,Quickly 快可立,5
-122.39333868,37.79245632,Yank Sing,1
-122.44827473,37.79934437,Dixie,3
-122.43234873,37.78088252,Brandon's Place,4
-122.4716923,37.6885458,Krispy Kreme Doughnuts,2
-122.46370798,37.69650899,Tita Nene's House,1
-122.40404,37.790359,Gitane,1
-122.40284915,37.79083823,Bistro Burger,1
-122.40561877,37.790719,Chinatown Gate,2
-122.42188095,37.796083,Nick's Crispy Tacos,3
-122.40782261,37.78246396,Blue Bottle Coffee,18
-122.43747038,37.80011493,Isa Restaurant,1
-122.42233468,37.79047213,Ruth's Chris Steak House,1
-122.40889549,37.77592177,Bloodhound,6
-122.38998055,37.779946,MoMo's,8
-122.38808465,37.62082977,Destination Green - SFO,1
-122.44156223,37.79925468,United Studios of Self Defense,1
-122.42967331,37.7666028,24 Hour Fitness,32
-122.39278142,37.78222691,Nova,2
-122.43236087,37.80529571,Fort Mason Gatehouse,1
-122.40112886,37.79905619,KPIX/KBCW,1
-122.42156594,37.78647591,Krav Maga,1
-122.41892234,37.80210708,Steepest Hill in San Francisco (tie),4
-122.40076303,37.6361039,SFO Long Term Parking,2
-122.40650538,37.79538462,Li Po Lounge,2
-122.41003439,37.77290547,Frolic @ The Stud,1
-122.442237,37.805935,SF Marina Yacht Harbor,1
-122.46737038,37.63031152,Skyline College,3
-122.419061,37.799251,Swensen's Ice Cream,2
-122.45983601,37.79048933,Presidio Golf Course,2
-122.42493169,37.776551,Sebo,2
-122.40431498,37.79240132,Intrax,1
-122.42076159,37.79040454,Playland,1
-122.44881658,37.8034592,Exploratorium,9
-122.47974873,37.72150972,Creative Arts Building,1
-122.39342866,37.77953945,Founders Den,1
-122.483684,37.763409,Goodwill,1
-122.39830773,37.74598021,Serco,1
-122.40832686,37.78948885,San Francisco Marriott Union Square,1
-122.39676118,37.79715739,Golden Gateway Tennis & Swim Club,2
-122.38173008,37.6172229,Gate 53,2
-122.400454,37.79096799,San Buena Taco Truck at Sansome,1
-122.43802334,37.71159091,Crocker Amazon,1
-122.41065375,37.78593887,Hilton San Francisco Union Square,7
-122.39959359,37.79488956,Landmark Embarcadero Center Cinema,11
-122.406404,37.79789,È Tutto Qua!,1
-122.40517795,37.78150577,The Chieftain Irish Pub & Restaurant,1
-122.43195,37.797744,Marengo,1
-122.47102989,37.76425269,Andronico's,1
-122.47426364,37.74308817,Tonight Soju Bar,1
-122.406815,37.76579573,Il Pirata,2
-122.4300821,37.7643989,Cafe Sophie,1
-122.40571994,37.77815048,1015 Folsom,5
-122.412588,37.803319,Telegraph Hill Neighborhood Center,1
-122.40720034,37.78728437,Tout Sweet Patisserie,1
-122.408493,37.773796,AK Subs,2
-122.408582,37.7863024,Dojima Ann,6
-122.48301029,37.72924895,Lowell HS Gym,1
-122.444494,37.774229,Central Coffee Tea & Spice,2
-122.414175,37.752563,Sidewalk Juice,1
-122.45238551,37.78577628,Chez Moi,1
-122.393314,37.78609185,Downtown 76,1
-122.50101977,37.75742349,Unocal 76 - Lawton,1
-122.41384512,37.7872844,USA Hostel,2
-122.41340265,37.78672857,Milan Pizza,1
-122.41048229,37.78700533,SHN Curran Theatre,4
-122.392764,37.782526,Hennessy's Wines & Specialty Foods,1
-122.36958877,37.8258551,Treasure Island Wines,1
-122.42432071,37.776403,Miette,1
-122.407642,37.783561,Mo'z Cafe,1
-122.41841076,37.78670422,C A N D Y L A N D,1
-122.406494,37.78535715,DIESEL SF Breakroom,1
-122.38490582,37.61419742,SFO Terminal 1,2
-122.39984,37.76731063,California College of the Arts,3
-122.434234,37.79731684,Lush - Union Street,1
-122.43052493,37.78548283,New People,1
-122.41310951,37.77821182,Trinity Place Fitness Center,1
-122.45116174,37.665659,El Zocalo,1
-122.42173186,37.76187927,Luna Park,3
-122.41284,37.80458,Sweeties,1
-122.405317,37.79816274,Green Tortoise Hostel,2
-122.4058361,37.78537898,Fifth Floor,2
-122.40855746,37.77697193,Sightglass Coffee,8
-122.40846343,37.78536789,Cold Stone Creamery,3
-122.40666389,37.79767878,Specs' Twelve Adler Museum Cafe,1
-122.42252111,37.77514159,Rich Table,3
-122.42153406,37.76085939,Craftsman and Wolves,2
-122.406975,37.79491,Washington Cafe,1
-122.413194,37.765522,Dear Mom,5
-122.42046009,37.79794938,Amarena,1
-122.46477216,37.76406938,Pluto's,2
-122.50552358,37.75287526,The Pizza Place on Noriega,1
-122.51118556,37.78315503,Lands End,2
-122.40098504,37.79014215,LiveRail,1
-122.41473559,37.77926454,SHN Orpheum Theatre,1
-122.41696449,37.77783744,SF Bike Party,1
-122.4832356,37.74274,El Burrito Express,2
-122.46916698,37.677959,Bed Bath & Beyond,1
-122.38425628,37.66022686,PD-6,2
-122.429173,37.798056,Bare by tru,1
-122.504987,37.760363,Outerlands,1
-122.475842,37.743033,Shannon Arms,1
-122.421987,37.763571,Rainbowpocolypse,1
-122.411711,37.79627647,Lalola Bar de Tapas,1
-122.43110418,37.80707148,Fort Mason Center,2
-122.40654963,37.77120859,SOMArts Cultural Center,1
-122.438923,37.799613,Home Plate,2
-122.4062067,37.80265897,Telegraph Hill,1
-122.43496,37.760647,The Sausage Factory,1
-122.452545,37.769148,Amoeba Music,5
-122.43374884,37.788257,MAC Cosmetics,1
-122.4297369,37.77369221,The Bungalow,2
-122.393207,37.778636,Victor's,1
-122.434865,37.788648,Mollie Stone's Markets,1
-122.42087925,37.752532,Arizmendi Bakery Panaderia & Pizzeria,1
-122.42027181,37.78830541,Mayes Oyster and Steak House,1
-122.415991,37.748126,Chivy Chavy,1
-122.42183141,37.76395152,Bar Tartine,1
-122.4050064,37.78615619,The Coffee Bean & Tea Leaf,3
-122.4100535,37.7751709,Citizen's Band,4
-122.40376184,37.7914215,Cafe Bastille,1
-122.44185448,37.78633473,"""Full House"" House",3
-122.4999,37.78550684,Holocaust Memorial,1
-122.39620566,37.77767016,K&L Wine Merchants,1
-122.45818235,37.76969428,SF Opera in the Park,3
-122.40679854,37.80718008,Pier 35,3
-122.40364373,37.78444812,AMC Metreon 16,15
-122.40921,37.800162,Glow Yoga & Wellness,2
-122.41285517,37.791851,Grace Cathedral,4
-122.41501766,37.77082081,Manora's Thai Cuisine,1
-122.40435719,37.79154066,Pasilla Mexican Grill,1
-122.40825325,37.78663854,Union Square Gallery Market,1
-122.49258,37.781382,Carol Wei School of Dancing,1
-122.4330742,37.784584,Boom Boom Room,1
-122.40378397,37.7878362,Jade Cafe,2
-122.41039379,37.79233561,The Fairmont San Francisco,2
-122.42198073,37.76469672,Sunflower,4
-122.409842,37.787575,Hot Dog Cart @ Ruby Skye,1
-122.41318703,37.79135413,California Masonic Memorial Temple - Grand Lodge of California,1
-122.4297369,37.77369221,Chez Dale,1
-122.49844909,37.73730979,South Sunset Soccer Field,1
-122.4584949,37.80110369,The Walt Disney Family Museum,5
-122.46491037,37.78284654,Schubert's Bakery,6
-122.42460766,37.77673788,Marine Layer,1
-122.45353274,37.77978742,USF - Lone Mountain North,1
-122.41213606,37.78011065,Alonzo King LINES Dance Center,1
-122.41528988,37.76854362,Nihon Whisky Lounge,2
-122.39588482,37.77460659,Looking At Venus,1
-122.40185201,37.77127871,Adobe,2
-122.433933,37.790873,Supercuts: CHAIR 3!,1
-122.438401,37.776889,Tsunami Sushi,1
-122.45025412,37.72386714,pierre coste dining hall,1
-122.46555,37.740851,Philosopher's Club,1
-122.39023187,37.73961925,Flora Grubb Gardens,1
-122.4122107,37.74704951,Precita Park,1
-122.40072505,37.80295751,Pier 23,1
-122.4057999,37.7877385,AllSaints Spitalfields,1
-122.414638,37.77887,Muni Market and Hyde,5
-122.36602306,37.80922451,Yerba Buena Island Tunnel,2
-122.403952,37.79106192,Muracci's Japanese Curry & Grill,1
-122.42185353,37.76422063,Blondie's Bar & No Grill,1
-122.407277,37.799135,Mo's Grill,2
-122.448344,37.797417,Presidio Social Club,1
-122.39455104,37.79478782,Justin Herman Plaza,7
-122.390169,37.778412,Lexus Dugout Club,1
-122.40825325,37.79895741,Caffe Puccini,2
-122.40701795,37.79024345,Bouche,1
-122.40575313,37.78124152,TechShop - SF,1
-122.42095759,37.73305144,St. Mary's Park and Dog Park,1
-122.47188118,37.67139998,Pho Garden - Serramonte,1
-122.46611807,37.76271641,M's Cafe,1
-122.427067,37.74855137,Chloe's Café,1
-122.406557,37.784565,Auntie Anne's,2
-122.4648571,37.78296,Green Apple Books,6
-122.4271018,37.74606385,Incanto,2
-122.45273659,37.67951404,Lucky Chances,4
-122.45339452,37.64924392,Thai Original BBQ,1
-122.40515113,37.78358748,Fifth & Mission / Yerba Buena Garage,3
-122.43000984,37.78530028,Japantown,7
-122.42161572,37.76156899,Farina Pizzeria,1
-122.40668267,37.78859859,NIKETOWN,9
-122.41387176,37.77154018,GAMeBoi SF,1
-122.441071,37.79938,the Republic,4
-122.41953022,37.75384,Velvet Cantina,1
-122.43455069,37.79378966,2398 Pacific,1
-122.40582504,37.79790228,Txoko,1
-122.46902326,37.80530851,La Petite Baleen,3
-122.49065995,37.75376558,ABC Bakery & Cafe,1
-122.39900472,37.78325146,Club One at Yerba Buena,1
-122.41012837,37.801298,Saints Peter and Paul Church,2
-122.487123,37.742693,Parkside Tavern,3
-122.42336333,37.82690663,Alcatraz Recreation Yard,1
-122.4328989,37.783908,Wonmi Korean Restaurant,1
-122.4221024,37.6289699,Sharespost,1
-122.40623988,37.78439034,J.Crew,2
-122.45223999,37.64478653,Pet Club,1
-122.40628533,37.789522,Sassoon Salon,1
-122.41793789,37.80797752,Lou's Fish Shack,1
-122.41007299,37.78794979,Zingari Ristorante,1
-122.43970986,37.80038863,Super Duper Burgers,3
-122.39316312,37.79362635,Hotel Vitale,2
-122.42344379,37.806129,Ana Mandara,2
-122.394221,37.793421,San Francisco Soup Company,1
-122.42193095,37.76434806,Thai House 530,2
-122.4135022,37.7799352,San Francisco Arts Market,1
-122.39381589,37.79646646,Baylink Express 200 Stop,2
-122.460825,37.781298,Buckshot Bar & Gameroom,1
-122.40362909,37.78972606,Consulate General of the Netherlands,1
-122.412291,37.810439,Forbes Island Restaurant,1
-122.38623619,37.71345565,Candlestick Park,1
-122.40621,37.775468,Atlassian,1
-122.437299,37.77249,Ragazza,1
-122.39941567,37.78995286,NutshellMail,4
-122.4297369,37.72603207,Gabesie's Livingroom,1
-122.51380205,37.78007695,Sutro Baths Ruins,4
-122.43113876,37.78522999,Nijiya Market,1
-122.427246,37.787928,Baker & Banker Bakery,1
-122.41414379,37.7721033,Mercedes-Benz Of San Francisco,1
-122.40162116,37.78605962,The St. Regis San Francisco,2
-122.39504398,37.77651729,Tazza D'Amore,1
-122.40748,37.799799,Church Key,1
-122.40712523,37.80008877,Bocce Cafe,1
-122.43384841,37.78885214,Taco Bar,1
-122.42142768,37.79169742,Acquerello,1
-122.38617,37.62112,Flight 5319 SFO - Sacramento,1
-122.423955,37.761549,Izakaya Yuzuki,1
-122.41214,37.773298,Powerhouse,6
-122.39949703,37.78554618,Pocket Change HQ,1
-122.47548525,37.72140077,29 Muni Bus (Outbound),1
-122.392541,37.781598,United Barbell,1
-122.46803927,37.77319407,Wrigleys Playground,1
-122.425515,37.634217,Department Of Veterans Affairs San Bruno Clinic,1
-122.39000432,37.78966765,Hills Plaza Fountain,1
-122.40575313,37.78575944,Market Street,2
-122.41720398,37.75705325,Casa Bonita,3
-122.421592,37.761495,Self Edge Denim,1
-122.47636914,37.7677994,Stow Lake,2
-122.41218525,37.788033,The Barrel Room,2
-122.4096471,37.78647507,Hostelling International - Downtown,2
-122.434305,37.76094051,Brandy Ho's Hunan Food,1
-122.406382,37.782676,Yerba Buena Community Benefit District Mobile Park,1
-122.4089009,37.799002,Firenze By Night Ristorante,2
-122.41922736,37.77933073,San Francisco City Hall,6
-122.43284225,37.79755408,Nettie's Crab Shack,1
-122.430315,37.751793,B.O.V. Deck -- Long Jon Edition,1
-122.42400974,37.76142131,Tartine Bakery,1
-122.42785943,37.61343739,Central Peninsula Church North Campus,1
-122.401497,37.79449,Oracle,3
-122.40720034,37.78913699,Grand Hyatt San Francisco,3
-122.43817817,37.77688796,Eddie's Cafe,1
-122.41238496,37.75205857,Balmy Alley,2
-122.4063837,37.78756378,Neiman Marcus,5
-122.39325285,37.77863538,Primo Patio Cafe,1
-122.40683726,37.78324831,Million Thai,3
-122.406741,37.796599,Vital Tealeaf,1
-122.39932556,37.78556856,Benu,1
-122.40702868,37.79578822,Golden Gate Fortune Cookie Factory 金城餅廠,1
-122.411057,37.623258,Kuya's Asian Cuisine,1
-122.3924495,37.79284574,Region,2
-122.44680047,37.66529967,Costco Gasoline,2
-122.465159,37.781276,Enterprise Rent-a-Car,1
-122.40700765,37.78504798,Powell St. BART Station,13
-122.39784479,37.7920324,"Soup Junkie - Noodle Soups, Sandwiches, Coffee",4
-122.38331795,37.61720591,Virgin America Clubhouse,1
-122.41226328,37.78784939,Fino Restaurant,1
-122.4664693,37.76517011,Marnee Thai,1
-122.39934146,37.79144104,Jamba Juice,3
-122.43,37.7976,Lightning Tavern,7
-122.43280327,37.78307479,Sheba Piano Lounge,2
-122.39016475,37.78992304,Bite Communications,1
-122.43795146,37.79975823,Amici's East Coast Pizzeria,2
-122.423251,37.77683794,Azalea Boutique,1
-122.40870681,37.77828324,Sera Phi,1
-122.42636629,37.76306533,Maxfield's House of Caffeine,1
-122.464193,37.777085,Yuubi Japanese Restaurant,1
-122.47769,37.763488,Phở Huỹnh Hiệp 2 - Kevin's Noodle House,2
-122.40555346,37.61465635,Patio Filipino Cuisine,1
-122.43154797,37.79578187,Club 2080,1
-122.47672856,37.81036034,Fort Point National Historic Site,3
-122.40104035,37.62806935,Hertz Rental Car,3
-122.47843696,37.72221829,Ikes Place @ SF State,1
-122.36528938,37.81008062,Treasure Island Coast Guard Station,1
-122.4014165,37.7882047,The Sentinel,1
-122.479868,37.761421,N Judah at 22nd Ave,1
-122.435848,37.798893,Eastside West Restaurant & Raw Bar,3
-122.44930297,37.769767,The Booksmith,2
-122.39568567,37.78980426,RocketSpace,3
-122.40539359,37.78621425,KISSmetrics HQ,2
-122.39347291,37.78546142,Sound Factory,1
-122.422408,37.79834926,Aux Delices,1
-122.39722351,37.79051633,Pillsbury Winthrop Shaw Pittman LLP,1
-122.409326,37.798542,Little Garden,2
-122.434224,37.788933,Curbside Cafe,1
-122.40923226,37.78484257,Parc 55 Wyndham Hotel Fitness Center,1
-122.38749146,37.78754722,Hi Dive Bar,5
-122.45039463,37.79834003,Intel San Francisco (PSD1),1
-122.40859065,37.78887562,Harry Denton's Starlight Room,4
-122.42281348,37.74413537,Mitchell's Ice Cream,4
-122.42860047,37.78540458,Hotel Kabuki,1
-122.40054804,37.62573179,US 101 North,1
-122.383895,37.63572156,CCSF SFO Fire Science/Aeronautics,2
-122.41122345,37.76744722,"Inigral, Inc.",2
-122.38481998,37.61312657,Max's Eatz and Fresh Bakery,2
-122.383509,37.61706,Vino Volo,1
-122.46532381,37.672592,Sizzler,1
-122.408512,37.778386,Roughneck Hardware,1
-122.412731,37.777669,Mission & 8th Muni,3
-122.41080523,37.76954438,Brass Knuckle @ SOMA StreatFood Park,1
-122.47150486,37.6463919,8 Sushi,1
-122.42137849,37.792816,Miller's East Coast Delicatessen,1
-122.387061,37.781446,Bay Lady,1
-122.42114782,37.75609239,Aquarius Records,1
-122.446453,37.770153,All You Knead,1
-122.42149115,37.79429,Lombardi Sports,1
-122.433213,37.764436,La Méditeranée,1
-122.46231762,37.7245296,Ingleside Barber Shop,1
-122.44878531,37.80586779,Beach Hut Café,1
-122.40037656,37.79283348,Towers Watson,2
-122.434052,37.734367,Sassy Salon,1
-122.43220051,37.7833997,Arang Restaurant,1
-122.39688607,37.77922088,The Palms,1
-122.406731,37.796395,"Golden Gate Bakery, Inc.",2
-122.4373886,37.79947603,Mel's Drive-In,17
-122.39374101,37.79653428,Baylink Vallejo Ferry,1
-122.38671818,37.62045071,Gate 77A,1
-122.42490292,37.78082317,James P. Lang Field,1
-122.39836616,37.607817,Zen Peninsula,1
-122.41264,37.786895,Public Barber Salon,2
-122.427531,37.758469,Fruit Shelf Gay Beach,1
-122.393701,37.796102,Il Cane Rosso,1
-122.40541572,37.64439287,Travelodge,1
-122.42401038,37.798297,City CarShare Van Ness Pod,1
-122.430464,37.77168274,Indian Oven,1
-122.41015077,37.80952119,PIER 39,15
-122.4286596,37.7978607,The Brick Yard Restaurant & Bar,3
-122.38770336,37.61810673,Gate 73,1
-122.41002773,37.752795,La Palma Mexicatessen Molino y Tortilleria,1
-122.42480122,37.80123744,Lombard at Van Ness,1
-122.44414997,37.72521357,Balboa Park,1
-122.41916569,37.79918891,Union Yoga,2
-122.406644,37.800391,The Castle,1
-122.39661501,37.77317306,Mission Walk,1
-122.4250379,37.7766077,Patxi's Chicago Pizza,1
-122.407702,37.78413901,Abercrombie & Fitch,1
-122.40625648,37.80289063,Pioneer Park,1
-122.41548,37.80826789,Ripley's Believe It or Not! Museum,1
-122.4050064,37.78673751,Emporio Armani,2
-122.40872893,37.79933464,Little Italy,3
-122.430527,37.797917,Mercury Fitness High Performance Pilates Center,3
-122.46437,37.764047,Fireside Bar,1
-122.375912,37.823784,T.I. 108 Crew HQ,1
-122.41240708,37.75900553,flour + water,1
-122.417657,37.782454,Deco Lounge,1
-122.39486754,37.77664258,San Francisco Caltrain Station,12
-122.40553188,37.7896132,Teuscher Chocolates of Switzerland,1
-122.41159403,37.78899228,Sugar Café,2
-122.41196126,37.7528096,Humphry Slocombe,6
-122.477016,37.748763,Christ Church Lutheran,2
-122.39964639,37.79235151,Cafe Vivoli,3
-122.375924,37.800015,Bay Bridge East Bound,1
-122.403108,37.79469609,HSBC,1
-122.4687015,37.738422,Xiao Loong,1
-122.47134134,37.69228619,Carl's Jr. / Green Burrito,1
-122.432896,37.797543,Milvali,1
-122.422162,37.764948,Truly Mediterranean,1
-122.41508303,37.77826,Hotel Whitcomb,1
-122.4343577,37.76296712,The Café,3
-122.41116261,37.76770685,TalentBin HQ: Purple Squirrel Breeding And Unicorn Petting Zoo,5
-122.38563288,37.615149,SFO AirTrain Station - Terminal 1,1
-122.446813,37.770068,Ben & Jerry's,1
-122.39985659,37.79964704,ABC7/KGO-TV,1
-122.463288,37.781206,the Abbey Tavern,1
-122.50990564,37.76948218,Park Chalet,2
-122.41106858,37.78502809,Daldas Market,1
-122.44333506,37.80237528,Baydero,1
-122.41442,37.77909,Trinity Place Laundry Room,2
-122.393724,37.761991,328,1
-122.382399,37.65763,Genentech - Building 9,2
-122.418495,37.75168376,Rosamunde Sausage Grill,7
-122.399459,37.780866,W I L D C A T L A B S,1
-122.411656,37.787718,The Owl Tree,1
-122.43254889,37.78228152,The Fillmore District,1
-122.48339653,37.74316396,Kingdom Of Dumpling,1
-122.47773497,37.78060858,Joe's Ice Cream,2
-122.41376907,37.77990736,Off the Grid: UN Plaza,4
-122.40346314,37.79576196,The Bubble Lounge,1
-122.430819,37.785188,Kushi Tsuru,1
-122.4201309,37.7453256,the Royal Cuckoo,3
-122.409541,37.792505,Fairmont Hotel roof garden,1
-122.40921,37.771004,Sunrise Cafe,1
-122.40468005,37.79410469,R & G Lounge,9
-122.40848556,37.78860907,Chancellor Hotel,1
-122.404266,37.791678,Have A Rice Day,1
-122.40451964,37.78965546,La Boulange de Sutter,1
-122.41817571,37.75090157,La Taqueria,4
-122.41216047,37.775861,Mike's Bikes of San Francisco,1
-122.42040697,37.634071,Jack's Restaurant & Bar,2
-122.40647773,37.78221393,San Francisco Chronicle,4
-122.48771489,37.61318607,Gorilla Barbecue,2
-122.451349,37.757433,Rise,1
-122.424276,37.77684337,Flipper's,2
-122.45217818,37.76929487,Murio's Trophy Room,1
-122.420805,37.744216,Nails By Nancy,1
-122.41018295,37.80930928,Pier Market Seafood Restaurant & Market,2
-122.433122,37.80026,Zushi Puzzle,2
-122.42161989,37.8266499,Alcatraz Island,9
-122.439406,37.7997765,the Sandwich Spot,1
-122.435192,37.76182,440 Castro,2
-122.40424307,37.78884833,UNIQLO POP UP STORE,8
-122.47225,37.780326,28 muni (geary and park presidio),1
-122.40941479,37.77556602,City Beer Store,5
-122.39575482,37.78413945,우리집 화장실,1
-122.39646077,37.765037,Bottom of the Hill,9
-122.40668792,37.78463084,Food Emporium,1
-122.41034443,37.762864,The Corner Studio,1
-122.4207419,37.75378448,Beretta,5
-122.38255781,37.66330845,Oyster Point Marina,1
-122.416224,37.808345,Tarantino's Restaurant at Fisherman's Wharf,1
-122.461456,37.78133869,Ireland's 32,2
-122.42062576,37.75692699,Serrano's Pizza,1
-122.47058766,37.70204558,Century 20 Daly City,4
-122.46373838,37.77369113,5 Muni Outbound,1
-122.48594999,37.69706473,Bikram Hot Yoga Daly City,1
-122.42085804,37.79033794,Crustacean,1
-122.40614355,37.78532996,Old Navy,2
-122.4696325,37.7806874,the Hearth,1
-122.40721643,37.78864946,Levi Store,2
-122.396204,37.785037,303 2nd Street Plaza,1
-122.430674,37.64995,Mr. Pizza Man,1
-122.39414334,37.77879,330 Ritch,2
-122.45326996,37.76816197,Cupkates Cupcake Truck,1
-122.434943,37.785901,Sweet Lime Thai Cuisine,1
-122.409108,37.799736,North Beach Restaurant,1
-122.433226,37.78621135,Pizza Inferno,2
-122.47702092,37.72785306,Stonestown Galleria Food Court,1
-122.505327,37.74170658,The Riptide Cocktails,1
-122.38966942,37.6121577,Gate A7,1
-122.46382684,37.78105725,Brother's Korean Restaurant,1
-122.4390629,37.77342302,Nopalito,7
-122.40136921,37.76348662,Anchor Brewing Company,2
-122.41434038,37.75415382,Red Poppy Art House,1
-122.3860709,37.71644897,"Candle Stick Park, 9er City",1
-122.45602727,37.76858179,Little Rec Field,1
-122.402971,37.792212,ThoughtWorks,2
-122.42222607,37.764969,Giordano Bros.,7
-122.418448,37.752038,La Santaneca De La Mission,1
-122.39945831,37.62167266,Avis Preferred,1
-122.438363,37.777194,Bar 821,1
-122.392824,37.78241695,The American Grilled Cheese Kitchen,4
-122.42210805,37.77011684,Zeitgeist,12
-122.39147586,37.79015137,Prospect,2
-122.426747,37.743487,Henry's Hunan Restaurant,1
-122.49686392,37.77586771,Americana Grill & Fountain,1
-122.42183141,37.76091422,The Abbot's Cellar,1
-122.4624002,37.78307448,Blue Danube,1
-122.46910065,37.80663494,West Beach Crissy Field,3
-122.432366,37.797522,Cafe des Amis,2
-122.408664,37.778276,Yamaha Drum Kit!,2
-122.40158797,37.79413427,Irish Times,2
-122.38184411,37.61804906,Gate 58A,1
-122.4181,37.783078,The Do Over,2
-122.486579,37.757027,Sunset Recreation Center,1
-122.43426919,37.75098576,Contigo,1
-122.418814,37.750558,State Farm 25th Street,1
-122.3832549,37.65958043,PD-2,2
-122.42053174,37.77807843,Louise M. Davies Symphony Hall,4
-122.40875602,37.78621178,Johnny Foley's Irish House,7
-122.42129901,37.759911,Phoenix Bar,2
-122.40121234,37.79757979,Yo Yo's,1
-122.42644924,37.8100129,On The Ocean Bay,1
-122.432832,37.797401,Osha Thai Restaurant & Bar,1
-122.41932608,37.76489098,Samasource,1
-122.40844684,37.78896568,Sir Francis Drake Hotel,4
-122.41215819,37.79227027,Huntington Park,6
-122.46116504,37.67412431,DOLLAR TREE,2
-122.43522533,37.79722134,Umami Burger,6
-122.400588,37.788929,Subway,12
-122.41841076,37.78670422,1635 California St,1
-122.41330308,37.77117339,Crepes A-Go-Go,1
-122.39763,37.78201461,Club x,1
-122.46649861,37.765766,Park Gyros,1
-122.39212632,37.79438087,Amtrak Ferry Building Bus Station (SFC),2
-122.38857149,37.78179334,South Beach Cafe,3
-122.40362273,37.727924,La Loma Produce No 7,1
-122.435112,37.76094441,Harvey's,3
-122.44021304,37.80022492,Campus,1
-122.43962139,37.8000884,Monaghan's,1
-122.41678751,37.76371443,Mission Bowling Club,2
-122.41569757,37.78313383,Lafayette Coffee Shop & Diner,1
-122.396728,37.79451513,Oasis Grill,3
-122.408688,37.798957,Calzone's Pizza Cucina,3
-122.40837494,37.78828948,San Francisco Welcome Center,3
-122.42599576,37.75165357,24th Street Noe Valley,1
-122.422451,37.768718,Pauline's Pizza & Wine Bar,1
-122.472389,37.743176,Parkside Farmer's Market,2
-122.420018,37.784867,Thai Stick 4.0,1
-122.419547,37.76898744,Forge SF Underground Market,1
-122.405138,37.787769,Longchamp,1
-122.43060529,37.78538507,Benihana,1
-122.40833069,37.78675564,Villa Florence Hotel,2
-122.49581388,37.77582014,Simple Pleasures Cafe,2
-122.42465743,37.77687406,Cafe La Vie,1
-122.45568895,37.76642406,Kezar Stadium,1
-122.421624,37.773472,Pause Wine Bar,2
-122.40942121,37.77188508,41 Ads,1
-122.40174839,37.70796855,Bayshore Caltrain Station,1
-122.3879689,37.78167112,The Java House Restaurant,1
-122.43599653,37.71397762,Arco,1
-122.4165988,37.77999216,Asian Art Museum,3
-122.40836387,37.7990567,biordi art imports,1
-122.41720488,37.791071,Wreck Room,3
-122.43453,37.763358,Catch,1
-122.4180651,37.79083355,Today's Laundromat,1
-122.41372897,37.77698697,SPARC SF,1
-122.43504,37.76257963,Orphan Andy's,2
-122.40811765,37.78769136,Clock Bar,1
-122.418102,37.786161,Thai House Express,1
-122.49703525,37.77157975,Golden Gate Park Senior Center,1
-122.412126,37.780708,Hotel Aida,1
-122.43315498,37.76449374,Castro Farmers Market,1
-122.40633945,37.78609094,Ferrari Store,3
-122.417244,37.78716,The Scratching Post,1
-122.389961,37.777634,Section 305,1
-122.46603258,37.76400173,Pasión,1
-122.41545081,37.803836,Bimbo's 365 Club,2
-122.458313,37.77531981,Velo Rouge Cafe,3
-122.39506057,37.79363074,the Landmark @ One Market,1
-122.40598544,37.64943573,Hungry Hunter,1
-122.41911038,37.77546261,Muni 47 / 49 / 90,1
-122.40852981,37.79971806,Chubby Noodle,2
-122.38987155,37.78985786,Bite Roof Deck,1
-122.42002933,37.77802905,"Muni 47, 49, 77, 90",1
-122.40151053,37.79415727,Georges,1
-122.421146,37.756501,Ritual Coffee Roasters,6
-122.38988815,37.61487665,Jet Blue at SFO,1
-122.406106,37.781347,The Tempest,6
-122.409812,37.786968,Pine Crest Restaurant,1
-122.43128786,37.76612978,Chase Bank,2
-122.40795457,37.78640144,King of Thai Noodle House,2
-122.421841,37.764466,Limon,2
-122.39234992,37.79083087,Year Up Bay Area,1
-122.41434574,37.80215487,Hangover Central,1
-122.41118473,37.75272884,Taquerias El Farolito,2
-122.40058064,37.79548725,The Hidden Vine,3
-122.42661953,37.6265854,Vietnam Village,1
-122.394755,37.794873,Susan G Komen Race For The Cure,1
-122.46593804,37.764212,Yancy's Saloon,3
-122.40485152,37.80416623,MKTG Inc.,1
-122.41843879,37.74793,Sweet Chinito,2
-122.41383533,37.77951406,Onigilly Samurai Snack,1
-122.44106182,37.77020772,Chez robere,1
-122.48108459,37.69795261,Westlake Village Apartments,1
-122.400699,37.794017,Sapphire Asian Cuisine & Lounge,1
-122.447939,37.805617,Self Workout In The Park,1
-122.445952,37.770863,FACESsf,3
-122.40393341,37.78534268,Tropisueño,4
