time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Tue Sep 04 19:30:00 UTC 2012,1,19,1170,129,20,Shops & Services=2_Professional & Other Places=5_Government Buildings=2_Food=6_Outdoors & Recreation=3,Café=2_Monument / Landmark=2_Building=2_Italian Restaurant=1_Coffee Shop=1_Bar=1_Brewery=1_Department Store=1,Britzer Brücke=1_idee. Creativmarkt=1_Adebar=1_Mio Bistro=1_Kaufhaus des Westens (KaDeWe)=1_St. Oberholz=1_Berlin Tegel Airport (TXL)=1_elephantentor zoologischer garten=1_Mentzelpark=1_Il Nuovo Primo=1_Berliner Kindl restaurant=1_Nachbarschaftshaus Urbanstraße=1_ETQ Computer Gmbh=1_Brauhaus Lemke=1_Europa-Center=1_Zoologischer Garten=1_Frankfurter Tor=1_Impala Coffee=1_c-base=1_Bocholter Weg 1 - Home=1,Monument / Landmark=52.51571161 13.45404625_Café=52.52959967 13.40160925_Italian Restaurant=52.48969488 13.40707955_Department Store=52.50181577 13.34122181_Building=52.49316214 13.40770274_Bar=52.52499104 13.40604_Coffee Shop=52.49834597 13.354063_Brewery=52.52302713 13.40478319
Tue Sep 04 20:00:00 UTC 2012,1,20,1200,117,19,Professional & Other Places=2_Shops & Services=3_Food=4_Outdoors & Recreation=2_Arts & Entertainment=2_Nightlife Spots=3_Travel & Transport=3,Bar=3_Airport=2_Event Space=2,c-base=2_Berlin Tegel Airport (TXL)=2_Eat Cha Chà - Positive Eating=1_Anu=1_Admiralspalast=1_dm-drogerie markt=1_McFit Adlershof=1_Haägen-Dazs=1_Tempelhofer Park=1_Amandara's Shop=1_Wirtshaus am Ufer - WAU=1_Roter Salon=1_andel's Hotel=1_Gel Gör Inegöl Köfteci=1_Freie Waldorfschule=1_Garage Du Pont=1_Liesl=1,Event Space=52.51299482 13.41999829_Airport=52.55437219 13.2902813_Bar=52.512392 13.459191
Tue Sep 04 20:30:00 UTC 2012,1,20,1230,136,15,Professional & Other Places=1_Food & Drink Shops=1_Shops & Services=1_Government Buildings=1_Hotels=1_Museums=1_Food=9_Arts & Entertainment=1_Travel & Transport=2,Restaurant=2_Hostel=1_Brewery=1_Art Museum=1_Shop & Service=1_Coffee Shop=1_Hotel=1_Asian Restaurant=1,"Edeka Markt=1_Hops & Barley=1_Let's Go Sylt=1_Rocco Charlottenburg=1_Marriott Hotel Berlin=1_Neue Nationalgalerie=1_PLUS Berlin Hostel and Hotel=1_Brandenburger Tor=1_Ristorante Valmontone=1_Kuchi Sushi Restaurant=1_Krasselt's Imbiss=1_Chipps N°1=1_Café To Be, Or Not To Be=1_Weinerei Weinhandlung=1_Am Kraftwerk=1",Restaurant=52.51027284 13.29152829_Asian Restaurant=52.50586524 13.31832118_Coffee Shop=52.526136 13.411482_Shop & Service=52.53325797 13.40250492_Hostel=52.50321992 13.4490788_Art Museum=52.50696845 13.36757183_Brewery=52.5088702 13.4604998_Hotel=52.51077143 13.37632948
Tue Sep 04 21:00:00 UTC 2012,1,21,1260,130,10,Professional & Other Places=1_Food & Drink Shops=1_Shops & Services=1_Food=2_Residences=1_Performing Arts Venues=1_Outdoors & Recreation=4_Arts & Entertainment=2,Plaza=2_Ramen /  Noodle House=1_Neighborhood=1_Grocery Store=1_Concert Hall=1_Home (private)=1_Theater=1_Snack Place=1,Admiralspalast=1_Steglitz=1_Regensburger Strasse 5a=1_Theaterhaus Berlin Mitte=1_Alexanderplatz=1_Kaiser's=1_Sony Center=1_..24=1_Cecilienplatzbrücke=1_c-base=1,Snack Place=52.51447109 13.41898441_Theater=52.51119425 13.410907_Home (private)=52.49101978 13.3379191_Ramen /  Noodle House=52.51447109 13.41898441_Grocery Store=52.50893402 13.45037699_Neighborhood=52.45767407 13.32859844_Plaza=52.52180924 13.4126544_Concert Hall=52.52062768 13.38826291
Tue Sep 04 21:30:00 UTC 2012,1,21,1290,141,10,Professional & Other Places=1_Food=5_Outdoors & Recreation=1_Travel & Transport=3,Plaza=1_Australian Restaurant=1_Hotel=1_American Restaurant=1_Subway=1_Light Rail=1_Turkish Restaurant=1_French Restaurant=1,Strausberger Platz=1_S-Bhf Ostkreuz=1_Restaurant Tuğra=1_U-Bhf Schillingstraße=1_Melbourne Canteen=1_Fleischerei=1_Hard Rock Cafe Berlin=1_c-base=1_Schlosshotel im Grunewald=1_Chez Michel=1,French Restaurant=52.50246 13.420154_Turkish Restaurant=52.4986579 13.29874098_Light Rail=52.50318726 13.46923828_Subway=52.52052972 13.42134476_American Restaurant=52.5032811 13.329215_Hotel=52.48016987 13.2742846_Australian Restaurant=52.48684042 13.43112212_Plaza=52.51843964 13.42908857
Tue Sep 04 22:00:00 UTC 2012,1,22,1320,145,6,Professional & Other Places=1_Residences=1_Arts & Entertainment=2_Nightlife Spots=1_Travel & Transport=1_Music Venues=2,Rock Club=2_Hotel=1_Nightclub=1_Home (private)=1_Government Building=1,kinski club=2_Michelberger Hotel=1_Bassy Cowboy Club=1_Rathaus Zehlendorf=1_21=1,Rock Club=52.49249979 13.42796851_Home (private)=52.47547453 13.28398519_Hotel=52.50463708 13.44792277_Government Building=52.43309066 13.25879387_Nightclub=52.53113972 13.41206786
Tue Sep 04 22:30:00 UTC 2012,1,22,1350,135,9,Professional & Other Places=1_Hotels=1_Food=2_Residences=1_Performing Arts Venues=1_Arts & Entertainment=1_Nightlife Spots=2_Travel & Transport=2,Nightclub=1_Dance Studio=1_Pub=1_Home (private)=1_Hostel=1_Train Station=1_French Restaurant=1_German Restaurant=1,Clärchens Ballhaus=1_DanHo's Home=1_The Circus Hostel=1_Bei Mutt=1_Berghain=1_fritz 101=1_Reinhard's Im Kempinski=1_S+U Alexanderplatz=1_c-base=1,German Restaurant=52.52065376 13.38834286_French Restaurant=52.503085 13.327519_Train Station=52.52160034 13.41095924_Hostel=52.52988045 13.40148568_Home (private)=52.53752635 13.59339971_Pub=52.52051238 13.31922681_Dance Studio=52.52668618 13.39685751_Nightclub=52.51119333 13.44314575
Tue Sep 04 23:00:00 UTC 2012,1,23,1380,138,8,Museums=1_Food=3_Arts & Entertainment=1_Travel & Transport=4,Japanese Restaurant=1_Moving Target=1_Hotel=1_Art Museum=1_Subway=1_Airport=1_Café=1_Fast Food Restaurant=1,Burger King=1_Café Cinema=1_Berlin Tegel Airport (TXL)=1_U-Bhf Eberswalder Straße=1_Louisa´s Place=1_King Diable's Revenge=1_Kulturforum Potsdamer Platz=1_ULA Berlin=1,Fast Food Restaurant=52.50616952 13.33229292_Café=52.52421803 13.40270877_Airport=52.55437219 13.2902813_Subway=52.54134991 13.41211796_Art Museum=52.50905939 13.37076612_Hotel=52.49948522 13.30514844_Moving Target=52.46866482 13.43082905_Japanese Restaurant=52.53440475 13.39613152
Tue Sep 04 23:30:00 UTC 2012,1,23,1410,114,6,Shops & Services=1_Food=1_Residences=1_Outdoors & Recreation=1_Arts & Entertainment=1_Travel & Transport=1,Diner=1_Plaza=1_Hotel=1_General Entertainment=1_Home (private)=1_Tanning Salon=1,Graffiti=1_Alexanderplatz=1_AK&C-Milla=1_Louisa´s Place=1_Berlin Kreuzberg=1_SUNPOINT Studio=1,Tanning Salon=52.50007848 13.30637455_Home (private)=52.53568973 13.42180947_General Entertainment=52.48988849 13.40379238_Hotel=52.49948522 13.30514844_Plaza=52.52180924 13.4126544_Diner=52.50024575 13.30710892
Wed Sep 05 00:00:00 UTC 2012,2,0,0,83,1,Residences=1,Residential Building (Apartment / Condo)=1,cyhome=1,Residential Building (Apartment / Condo)=52.49052811 13.40996265
Wed Sep 05 00:30:00 UTC 2012,2,0,30,71,2,Residences=1_Travel & Transport=1,Train Station=1_Home (private)=1,S+U Friedrichstraße=1_The Sandeman & Burke Household=1,Home (private)=52.52203024 13.44603839_Train Station=52.52038936 13.38730752
Wed Sep 05 01:00:00 UTC 2012,2,1,60,72,2,Outdoors & Recreation=1_Travel & Transport=1,Hotel=1_Bridge=1,The Westin Grand Berlin=1_Gerickesteg=1,Bridge=52.52017219 13.350209_Hotel=52.51580439 13.38882802
Wed Sep 05 01:30:00 UTC 2012,2,1,90,58,3,Professional & Other Places=1_Government Buildings=1_Residences=1_Outdoors & Recreation=1,Home (private)=1_Monument / Landmark=1_Bridge=1,Lutherbrücke=1_Berliner Hause=1_Schloss Bellevue=1,Bridge=52.5175869 13.35484385_Monument / Landmark=52.51742216 13.35291624_Home (private)=52.54934653 13.39756748
Wed Sep 05 02:00:00 UTC 2012,2,2,120,49,3,Food=1_Nightlife Spots=2,Nightclub=1_Bar=1_Turkish Restaurant=1,Kotti's Gemüsekebap=1_Bassy Cowboy Club=1_8mm Bar=1,Turkish Restaurant=52.49947075 13.41738278_Bar=52.531021 13.411935_Nightclub=52.53113972 13.41206786
Wed Sep 05 02:30:00 UTC 2012,2,2,150,35,1,Arts & Entertainment=1,Concert Hall=1,Mikz / M.I.K.Z. (Multifunktionelles Internationales Kulturzentrum)=1,Concert Hall=52.50603461 13.45801324
Wed Sep 05 03:00:00 UTC 2012,2,3,180,38,0,"","","",""
Wed Sep 05 03:30:00 UTC 2012,2,3,210,27,0,"","","",""
Wed Sep 05 04:00:00 UTC 2012,2,4,240,42,1,Travel & Transport=1,Hotel=1,Hilton=1,Hotel=52.512021 13.39253433
Wed Sep 05 04:30:00 UTC 2012,2,4,270,14,0,"","","",""
Wed Sep 05 05:00:00 UTC 2012,2,5,300,19,0,"","","",""
Wed Sep 05 05:30:00 UTC 2012,2,5,330,19,0,"","","",""
Wed Sep 05 06:00:00 UTC 2012,2,6,360,32,1,Travel & Transport=1,Hotel=1,Ringhotel Seehof Berlin=1,Hotel=52.50707441 13.28904719
Wed Sep 05 06:30:00 UTC 2012,2,6,390,47,1,Travel & Transport=1,Train Station=1,Berlin Hauptbahnhof=1,Train Station=52.52515148 13.36928844
Wed Sep 05 07:00:00 UTC 2012,2,7,420,55,4,Professional & Other Places=1_Travel & Transport=3,Train Station=2_Building=1_Airport=1,Berlin Tegel Airport (TXL)=1_Deutsche Telekom AG=1_Berlin Hauptbahnhof=1_S-Bhf. Ahrensfelde - S7=1,Airport=52.55437219 13.2902813_Building=52.57553302 13.29716605_Train Station=52.57134233 13.56528282
Wed Sep 05 07:30:00 UTC 2012,2,7,450,60,4,Professional & Other Places=2_Outdoors & Recreation=1_Travel & Transport=1,Office=2_Train Station=1_Bridge=1,MetaDesign=1_Sparkassen-Finanzportal GmbH=1_Modersohnbrücke=1_S-Bhf. Raoul-Wallenberg-Str. | S7=1,Bridge=52.50502239 13.45813394_Office=52.50476684 13.31331054_Train Station=52.55033208 13.54700587
Wed Sep 05 08:00:00 UTC 2012,2,8,480,68,14,Shops & Services=2_Professional & Other Places=2_Government Buildings=1_Medical Centers=1_Food=1_Outdoors & Recreation=1_Travel & Transport=6,Subway=3_Train Station=2_Gas Station / Garage=2,Shell Station=2_U-Bhf Leopoldplatz=1_S+U Friedrichstraße=1_Max-Josef-Metzger-Platz=1_Executive Lounge at Berlin Marriott Hotel=1_Kinderkrankenhaus Lindenhof=1_Mustafa's Gemüse Kebap=1_Thai Su=1_S+U-Bhf Wedding=1_S+U-Bhf Frankfurter Allee=1_Berlin Ostbahnhof=1_Bundesministerium der Justiz=1_Flair Frisur Und Kosmetik=1,Gas Station / Garage=52.56774928 13.30978632_Train Station=52.51039671 13.4347558_Subway=52.51430133 13.47473145
Wed Sep 05 08:30:00 UTC 2012,2,8,510,81,12,Professional & Other Places=3_Medical Centers=1_Food=1_Outdoors & Recreation=1_Arts & Entertainment=1_Travel & Transport=5,Hotel=3_Art Gallery=1_Coffee Shop=1_Train Station=1_Plaza=1_Office=1_Dentist's Office=1_Airport=1,S-Bhf Karow=1_Coffee Cult=1_Boschen & Oetting=1_Berlin Tegel Airport (TXL)=1_Holiday Inn=1_gangway e.v. zentrale=1_Hotel Meliá Berlin=1_The Ritz-Carlton=1_Estrel Convention Center=1_Washingtonplatz=1_notebooksbilliger.de AG Office Berlin=1_m-asthetics Zahnärzte=1,Airport=52.55437219 13.2902813_Dentist's Office=52.509593 13.379244_Office=52.50420606 13.33778858_Art Gallery=52.52328343 13.38071246_Train Station=52.61550432 13.46966743_Coffee Shop=52.48924347 13.39320049_Hotel=52.5214215 13.38814847_Plaza=52.52407218 13.37007773
Wed Sep 05 09:00:00 UTC 2012,2,9,540,92,12,Shops & Services=2_Food=1_Hotels=2_Colleges & Universities=2_Nightlife Spots=2_Travel & Transport=5,Nightclub=2_College Academic Building=2_Hotel=2_Miscellaneous Shop=2_Bed & Breakfast=1_Motel=1_Airport=1_Café=1,Tube STATION=2_SRH=2_Keyser Soze=1_Sexy Secret Berlin=1_Theaterkunst=1_Berlin Tegel Airport (TXL)=1_MEININGER Hotel Berlin Airport=1_Louisa´s Place=1_Motel One=1_Schlosshotel im Grunewald=1,Café=52.5262401 13.393588_Airport=52.55437219 13.2902813_Motel=52.50231713 13.34778298_College Academic Building=52.513864 13.322156_Miscellaneous Shop=52.49096047 13.30490457_Hotel=52.49948522 13.30514844_Bed & Breakfast=52.39664511 13.5404563_Nightclub=52.51229027 13.38871495
Wed Sep 05 09:30:00 UTC 2012,2,9,570,111,22,Professional & Other Places=12_Colleges & Universities=2_Outdoors & Recreation=2_Travel & Transport=4,Event Space=4_Office=3,Strausberger Platz=1_Beisheim Center=1_Public Transit @ IFA Berlin 2012=1_beauty24@ITB Halle 16=1_Fixmycity @ IFA Berlin 2012=1_RTV TV Predictor=1_SysEleven GmbH - Hosting für Fortgeschrittene=1_webinos @ IFA Berlin 2012=1_Berlin Hauptbahnhof=1_Club Lounge @Ritz=1_Telekom @IFA 2012 Halle 6.2=1_Jura Intensiv=1_m-Computers Consulting GmbH=1_Mobicart=1_Deutscher Bundestag=1_IFA 2012 - Internationale Funkausstellung Berlin=1_Spielplatz Schreinerstraße=1_ICC - Internationales Congress Centrum Berlin=1_S-Bhf Pichelsberg=1_Raab Kärcher=1_Famium @ IFA Berlin 2012=1_Axel-Springer Mediasales & Service GmbH=1,Event Space=52.50529448 13.27748846_Office=52.51859202 13.37383874
Wed Sep 05 10:00:00 UTC 2012,2,10,600,104,17,Shops & Services=1_Professional & Other Places=5_Food=3_Residences=1_Colleges & Universities=1_Schools=1_Nightlife Spots=1_Travel & Transport=5,Airport=3_Office=2,Berlin Tegel Airport (TXL)=3_Berlin Hauptbahnhof=1_Google Germany GmbH=1_Tee & Tee Lichtenrade=1_Nespresso @IFA 2012 Halle 1.1/102=1_Zimt & Mehl=1_Bar am Lützowplatz=1_Kurfürstendamm=1_H Kurt-Schumacher-Platz=1_Berlin=1_Institut für Informatik=1_Carl-Zeiss-Oberschule=1_peaberries Kaffee=1_Strato AG=1_Pure Berlin Properties=1,Airport=52.55437219 13.2902813_Office=52.51738631 13.38977849
Wed Sep 05 10:30:00 UTC 2012,2,10,630,109,14,Professional & Other Places=5_Offices=1_Food=1_Outdoors & Recreation=1_Airports=2_Travel & Transport=7,Train Station=2_Event Space=2_Airport Gate=1_Airport Lounge=1_Coffee Shop=1_Road=1_Subway=1_Tech Startup=1,"IFA 2012 - Internationale Funkausstellung Berlin=2_BA Terraces Lounge=1_S-Bhf Savignyplatz=1_S Messe Süd (Eichkamp)=1_Berlin Tegel Airport (TXL)=1_Wimdu Headquarters=1_S+U Friedrichstraße=1_Godshot=1_Ärztehaus ""Rudolf Virchow""=1_Friedrichstraße=1_Messe Berlin=1_Gate 04=1_Mariannenplatz=1",Event Space=52.50461096 13.27397346_Tech Startup=52.49402952 13.42940283_Subway=52.498669 13.27014415_Coffee Shop=52.53303411 13.42264052_Train Station=52.52038936 13.38730752_Road=52.5149673 13.38924408_Airport Lounge=52.55355025 13.29195499_Airport Gate=52.55542894 13.2904315
Wed Sep 05 11:00:00 UTC 2012,2,11,660,107,15,Food & Drink Shops=1_Shops & Services=1_Professional & Other Places=5_Medical Centers=2_Food=3_Outdoors & Recreation=2_Arts & Entertainment=1_Travel & Transport=3,Hotel=2_Café=2_Event Space=2_Doctor's Office=2_Post Office=1_Grocery Store=1_Historic Site=1_Coffee Shop=1,Design Hotel LINDEMANN`S=2_Meoclinic=2_Sony Center=1_riseFM.de=1_Starbucks=1_Rundfunk Berlin-Brandenburg=1_Spielplatz=1_Penny Markt=1_Café Behring=1_Post | Postbank=1_Slörm=1_The Berlin Wall=1_I'm On A Plane=1,Event Space=52.50829996 13.27689499_Café=52.4666154 13.4896212_Coffee Shop=52.50853569 13.3060205_Historic Site=52.5040333 13.4428104_Grocery Store=52.60224533 13.33060837_Hotel=52.49387287 13.36106_Doctor's Office=52.513332 13.3893544_Post Office=52.49973885 13.38484526
Wed Sep 05 11:30:00 UTC 2012,2,11,690,91,11,Food & Drink Shops=1_Professional & Other Places=4_Shops & Services=3_Museums=2_Arts & Entertainment=3_Travel & Transport=1,Office=2_Mall=2_History Museum=2_Historic Site=1_Subway=1_Factory=1_Grocery Store=1_Post Office=1,"real,-=1_U-Bhf Senefelderplatz=1_Covus=1_Berliner Unterwelten Tour 1=1_Potsdamer Platz Arkaden=1_Metamorph Office=1_Post I Postbank=1_Tetra Pak Berlin=1_Spandau Arcaden=1_Berliner Unterwelten e.V.=1_Berliner Mauer | Berlin Wall=1",Office=52.45966895 13.51624595_History Museum=52.547695 13.38882029_Factory=52.62535258 13.22633743_Subway=52.53261838 13.41271877_Historic Site=52.50713171 13.38443756_Grocery Store=52.53401478 13.19673922_Mall=52.507758 13.374308_Post Office=52.54932292 13.41537952
Wed Sep 05 12:00:00 UTC 2012,2,12,720,111,19,Professional & Other Places=7_Shops & Services=3_Food=4_Outdoors & Recreation=2,Office=4_Hotel=1_Bookstore=1_Plaza=1_Diner=1_Other Great Outdoors=1_Thai Restaurant=1_Post Office=1,Mensa TU Berlin=1_Ipadsquad=1_Schwanenwerder=1_Atos IT Solutions and Services=1_nhow Berlin=1_Ritter Sport Bunte Schokowelt=1_SuperFit=1_Starbucks=1_Casa DAG=1_Don Sushi=1_Packstation 148=1_connex Werbeagentur=1_SV-Bildungswerk e.V. Geschäftsstelle=1_IFA 2012 - Internationale Funkausstellung Berlin=1_Goodtime=1_Schlossplatz=1_Hugendubel=1_Noodle Box=1_Siemens Technopark=1,Office=52.500447 13.308577_Hotel=52.50103309 13.45051977_Thai Restaurant=52.527253 13.387088_Other Great Outdoors=52.44620509 13.17216258_Diner=52.52304404 13.45342256_Plaza=52.51738299 13.40123892_Post Office=52.53450419 13.19625532_Bookstore=52.5086369 13.30629408
Wed Sep 05 12:30:00 UTC 2012,2,12,750,96,18,Shops & Services=2_Professional & Other Places=3_Food=4_Colleges & Universities=2_Travel & Transport=5,Event Space=2_Train Station=2_Vietnamese Restaurant=1_Plaza=1_Coffee Shop=1_Design Studio=1_College Cafeteria=1_Asian Restaurant=1,"Berlin Hauptbahnhof=2_dinette=1_Kru-oh english center=1_SONY @IFA 2012=1_Cafeteria TU ""Skyline""=1_Cuno=1_Mitte Berlin=1_Berlin Tegel Airport (TXL)=1_Louis Vuitton Store=1_Conrad=1_Deutscher Dom=1_Café Lounge=1_Hackesche Höfe=1_MDC Max-Delbrück-Centrum=1_IFA 2012 - Internationale Funkausstellung Berlin=1_restaurant so=1_The Finsel Residence=1",Event Space=52.50207701 13.27208519_Asian Restaurant=52.5004994 13.44315483_College Cafeteria=52.5128565 13.32090738_Vietnamese Restaurant=52.5004994 13.44315483_Design Studio=52.50102551 13.31454992_Coffee Shop=52.53550298 13.27450991_Train Station=52.52515148 13.36928844_Plaza=52.52396345 13.40229034
Wed Sep 05 13:00:00 UTC 2012,2,13,780,114,13,Food & Drink Shops=1_Shops & Services=4_Professional & Other Places=3_Food=3_Airports=2_Clothing Stores=1_Travel & Transport=3,Café=2_Airport Terminal=2_Restaurant=1_Train Station=1_Building=1_Grocery Store=1_Office=1_Gas Station / Garage=1,Spreves Tankstelle=1_Sonos @ IFA2012=1_Chanel=1_Terminal D=1_Terminal B=1_St. Oberholz=1_Berlin Hauptbahnhof=1_Hertha BSC Fanshop=1_relexa hotels HQ=1_Infernum Productions AG=1_Edeka Reichelt=1_GIRO Coffee Bar=1_Cafeteria Elektrotechnik Neubau=1,Café=52.510039 13.323154_Gas Station / Garage=52.61957305 13.30434843_Office=52.50714131 13.32372346_Restaurant=52.51542352 13.32658927_Building=52.50166098 13.32527664_Train Station=52.52515148 13.36928844_Grocery Store=52.51975938 13.45010608_Airport Terminal=52.38793721 13.51625204
Wed Sep 05 13:30:00 UTC 2012,2,13,810,91,12,Shops & Services=1_Professional & Other Places=2_Government Buildings=1_Food=4_Residences=2_Travel & Transport=4,Train Station=3_Home (private)=2,Berlin Hauptbahnhof=2_Satyam=1_Piccola Taormina=1_Brandenburger Tor=1_JVA Moabit=1_Ernst-Litfaß-Schule=1_Berlin Ostbahnhof=1_The Sandeman & Burke Household=1_Café Quitte=1_U-Bhf Wilmersdorfer Straße=1_Deutsche Bank=1,Home (private)=52.52203024 13.44603839_Train Station=52.51039671 13.4347558
Wed Sep 05 14:00:00 UTC 2012,2,14,840,107,16,Shops & Services=1_Professional & Other Places=4_College Academic Buildings=1_Museums=1_Food=6_Colleges & Universities=2_Outdoors & Recreation=1_Arts & Entertainment=1_Travel & Transport=2,Event Space=4_Restaurant=2,IFA 2012 - Internationale Funkausstellung Berlin=2_Neue Nationalgalerie=1_TU Berlin - Institut für Mathematik=1_Spree-Ufer Jogging Strecke=1_GRUNDIG @IFA 2012 Halle 23/101=1_Samsung SMART Lounge @IFA 2012=1_Suno - Sushi & Noodles=1_Berlinoff=1_DB Reisezentrum=1_toom Baumarkt=1_Viet Dream=1_IKEA Restaurant & Café=1_Zeiss-Großplanetarium=1_U-Bhf Mierendorffplatz=1_Restaurant Nolle=1,Event Space=52.50640787 13.27401007_Restaurant=52.51115415 13.38827848
Wed Sep 05 14:30:00 UTC 2012,2,14,870,91,11,Professional & Other Places=2_Shops & Services=1_Food=3_Residences=1_Outdoors & Recreation=1_Travel & Transport=3,Event Space=2_Home (private)=1_Thai Restaurant=1_Hotel=1_Plaza=1_Light Rail=1_Asian Restaurant=1_General Travel=1,Pummeluffministerium=1_Intel Bloghütte @ IFA 2012=1_St. Oberholz=1_Green Rice=1_Viktoria-Luise-Platz=1_S-Bhf Berlin Schönefeld Flughafen=1_Simplicity Restaurant=1_Adagio City Aparthotel=1_Berlin=1_Schönhauser Allee Arcaden=1_IFA 2012 - Internationale Funkausstellung Berlin=1,Event Space=52.50485785 13.27196638_General Travel=52.5059547 13.33209777_Asian Restaurant=52.529112 13.41009459_Light Rail=52.39144677 13.5129261_Home (private)=52.49101978 13.3379191_Hotel=52.499045 13.321266_Thai Restaurant=52.5010738 13.4191492_Plaza=52.49594194 13.34167319
Wed Sep 05 15:00:00 UTC 2012,2,15,900,85,14,Professional & Other Places=6_Government Buildings=2_Food=3_Outdoors & Recreation=3_Travel & Transport=2,Café=2_Monument / Landmark=2_Italian Restaurant=1_Hotel=1_College Arts Building=1_General Travel=1_Plaza=1_Office=1,Golfrange Großbeeren=1_Treptower Park=1_Machiavelli Am Roseneck=1_Napoljonska=1_Sowjetisches Ehrenmal im Treptower Park=1_Denkmal für die ermordeten Juden Europas=1_Roomsurfer GmbH=1_Intel Bloghütte @ IFA 2012=1_Universität der Künste UdK=1_Marriott Hotel Berlin=1_Bundesplatz=1_Fiducia It Ag Berlin=1_Zahnarztpraxis Dres. Britt Meusel und Carsten Dierig=1_Oslo Kaffebar=1,Monument / Landmark=52.4866481 13.4706974_Café=52.53487974 13.40579867_Office=52.52489212 13.4041028_Italian Restaurant=52.47527825 13.27861961_General Travel=52.52489212 13.4041028_College Arts Building=52.51719366 13.32286477_Hotel=52.51077143 13.37632948_Plaza=52.47813883 13.32849277
Wed Sep 05 15:30:00 UTC 2012,2,15,930,123,20,Professional & Other Places=3_Food=4_Outdoors & Recreation=2_Arts & Entertainment=2_Travel & Transport=6,Train Station=2_Subway=2_Japanese Restaurant=1_Historic Site=1_School=1_Pool=1_Coffee Shop=1_Platform=1,Gleis 13/14=1_Paglia=1_SONY @IFA 2012=1_S+U-Bhf Potsdamer Platz=1_Gangway Streetwork=1_Pergamonmuseum=1_Starbucks=1_Sony Center=1_Berlin Hauptbahnhof=1_Bahnhof Berlin Gesundbrunnen=1_SSE (Schwimm-/Sprunghalle im Europasportpark)=1_Checkpoint Charlie=1_BILD.de Web.TV=1_ESL PROLOG - Berlin=1_Berlin=1_Soup Kultur=1_Autofähre Burchardi=1_U-Bhf Kurfürstendamm=1_RiCE Up onigiri=1_Délice de France=1,Coffee Shop=52.533737 13.198649_Pool=52.52932892 13.45353127_Subway=52.5091691 13.37628365_Train Station=52.52515148 13.36928844_School=52.4861043 13.3557682_Historic Site=52.50744516 13.39038402_Platform=52.52491049 13.36905729_Japanese Restaurant=52.52626217 13.38735144
Wed Sep 05 16:00:00 UTC 2012,2,16,960,109,11,Shops & Services=2_Professional & Other Places=2_Government Buildings=2_Food=4_Travel & Transport=3,Hotel=1_Car Wash=1_Subway=1_Train Station=1_Restaurant=1_Greek Restaurant=1_Department Store=1_Italian Restaurant=1,Holiday Inn Express=1_Confiserie Reichert=1_Denkmal für die ermordeten Juden Europas=1_Santorini=1_Cosy Wash=1_Bürgeramt Rathaus Mitte=1_Kaufhaus des Westens (KaDeWe)=1_Da Marco=1_Bahnhof Zoo=1_Monopol=1_U-Bhf Kaiserdamm=1,Italian Restaurant=52.524176 13.349634_Department Store=52.50181577 13.34122181_Greek Restaurant=52.517514 13.317782_Restaurant=52.523827 13.349352_Train Station=52.50660303 13.3323357_Subway=52.50978944 13.28226686_Car Wash=52.43327147 13.24292421_Hotel=52.50190475 13.38562417
Wed Sep 05 16:30:00 UTC 2012,2,16,990,138,19,Shops & Services=4_Food=6_Outdoors & Recreation=3_Travel & Transport=3,Mall=2_Plaza=2_Building=1_Nightclub=1_Pet Store=1_Art Museum=1_Light Rail=1_Subway=1,IFA Oktoberfest=1_Bauhaus-Archiv=1_Kaufhaus des Westens (KaDeWe)=1_Konrad-Adenauer-Stiftung=1_Berlin Tegel Airport (TXL)=1_KaDeWe LeBuffet Wintergarten=1_Wittenbergplatz=1_CAN Imbiss=1_Alexanderplatz=1_Hallen am Borsigturm=1_S-Bhf Anhalter Bahnhof=1_Ritter Butzke=1_U-Bhf Wittenbergplatz=1_Café Behring=1_Zoo=1_Gül=1_das Schloss=1_Burgeramt / Frühstücksklub=1_der ROTE=1,Building=52.50923331 13.35199584_Subway=52.50177658 13.34289551_Light Rail=52.50392128 13.38201534_Art Museum=52.50679213 13.35280895_Pet Store=52.5065125 13.33329713_Plaza=52.50190601 13.34295881_Mall=52.45750653 13.3211267_Nightclub=52.502736 13.408325
Wed Sep 05 17:00:00 UTC 2012,2,17,1020,118,12,Shops & Services=1_Professional & Other Places=1_Museums=1_Food=3_Outdoors & Recreation=2_Arts & Entertainment=2_Ferries=1_Travel & Transport=3,Mall=1_Plaza=1_Hotel=1_Art Museum=1_Falafel Restaurant=1_Coffee Shop=1_Train Station=1_Office=1,Hisar Restaurant=1_Bauhaus-Archiv=1_nhow Berlin=1_S-Bhf Savignyplatz=1_Hackescher Markt=1_Starbucks=1_Olympiastadion=1_Berlin Beatz and Boats=1_Nespresso Boutique=1_Emnitel=1_Schönhauser Allee Arcaden=1_(öffentl.) Marie-Elisabeth-Lüders-Steg=1,Office=52.50362679 13.34665587_Train Station=52.5050028 13.31886292_Coffee Shop=52.52397277 13.40284463_Falafel Restaurant=52.49293267 13.36880565_Art Museum=52.50679213 13.35280895_Hotel=52.50103309 13.45051977_Plaza=52.52297775 13.40270877_Mall=52.54944595 13.41419176
