time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues
Sun Sep 09 08:00:00 UTC 2012,6,8,480,383,12,Professional & Other Places=1_Nightlife Spots=3_Outdoors & Recreation=1_Food=3_Residences=1_Shops & Services=1_Stadiums=1_Travel & Transport=1_Arts & Entertainment=1,Nightclub=2_Office=1_Bar=1_Drugstore / Pharmacy=1_Football Stadium=1_Train Station=1_Other Great Outdoors=1_Residential Building (Apartment / Condo)=1,"1 Oak=2_MetLife Stadium=1_Queens, New York=1_Lucky's Famous Burgers=1_Katz's Delicatessen=1_DRP ENTERTAINMENT CRIB=1_Whiskey Tavern=1_New York Penn Station=1_BeersNBars.com  Big Apple=1_Flee Bee's House=1_Duane Reade=1"
Sun Sep 09 08:30:00 UTC 2012,6,8,510,330,15,Professional & Other Places=1_Airports=2_Food=1_Outdoors & Recreation=2_Residences=2_Travel & Transport=9,Airport=5_Airport Terminal=2_Residential Building (Apartment / Condo)=2,John F. Kennedy International Airport (JFK)=2_LaGuardia Airport (LGA)=2_My Apartment=1_Sugar Cafe=1_Terminal D=1_LGA - Central Terminal - American Airlines Baggage Service Office=1_American Airlines Ticket Counter=1_Hilton Club New York=1_815 Gerard Ave=1_Newark=1_MTA Bus: Bx5 / Bx12 & +SBS / Bx23 / Bx24 / Bx29 / Q50 / BxM8 at Pelham Bay (Bruckner Blvd)=1_Park Slope=1_BGC 2nd Ave=1
Sun Sep 09 09:00:00 UTC 2012,6,9,540,270,9,Professional & Other Places=1_Airports=2_Outdoors & Recreation=2_Residences=3_Travel & Transport=3,Home (private)=3_Office=1_General Travel=1_Airport Gate=1_Neighborhood=1_Park=1_Airport Terminal=1,My Little Corner Of The World=1_1460 Pennsylvania Avenue | F1=1_Battery Park City Esplanade=1_LaGuardia Airport- Central Terminal Concourse C=1_Throgs Neck Bridge Toll Plaza=1_Williamsburg=1_ABC News Headquarters=1_American Airlines Checkin=1_Meg & El's Shack=1
Sun Sep 09 09:30:00 UTC 2012,6,9,570,249,21,Professional & Other Places=2_Food=2_Outdoors & Recreation=7_Travel & Transport=9,Park=5_Airport=5_Neighborhood=1_Pier=1_Airport Lounge=1_Travel Lounge=1_New American Restaurant=1_Hotel=1,John F. Kennedy International Airport (JFK)=4_NYC Century Bike Tour=3_NYPD - 52nd Precinct=1_Brooklyn=1_Salsa's Cafe Restaurant=1_Kings County ED=1_Cafeteria=1_99¢ Fresh Pizza=1_LaGuardia Airport (LGA)=1_Staten Island Ferry - St. George Terminal=1_Delta Sky Club=1_American Airlines - Admirals Club LGA=1_Tappen Park=1_Sheraton New York Hotel & Towers=1_Tompkinsville Park=1_Central Park - North End=1
Sun Sep 09 10:00:00 UTC 2012,6,10,600,234,22,Airports=3_Food=6_Outdoors & Recreation=4_Residences=3_Shops & Services=2_Travel & Transport=6,Airport Terminal=3_Residential Building (Apartment / Condo)=2_Donut Shop=2_Deli / Bodega=2,Dunkin' Donuts=2_Newark International Airport Building 15=2_MTA - Q66 Bus=1_MTA Subway - 50th St (D)=1_7-Eleven=1_Terminal 5=1_New York Sports Grill=1_248 East Deli & Grocery Corp=1_House Of Jello=1_LF Boutique=1_NYC Century Tour - Prospect Park Rest Stop=1_@ my Penthouse..=1_Coney Island Beach & Boardwalk=1_La Casa de Mum=1_Newark International Airport Bus To Port Street=1_NYC Century Bike Tour=1_Hudson River Greenway=1_Starbucks=1_David's Check Cashing=1_Pizza On The Run=1
Sun Sep 09 10:30:00 UTC 2012,6,10,630,209,20,Professional & Other Places=3_Outdoors & Recreation=3_Food=4_Gyms or Fitness Centers=2_Shops & Services=6_Travel & Transport=3,Gym=2_Government Building=2_Coffee Shop=2_Park=2_Gym / Fitness Center=1_Office=1_Grocery Store=1_Plane=1,Navy Operational Support Center Bronx=1_Planet Fitness=1_VIP Wash & Lube=1_Vanderbilt YMCA=1_Pivotal Labs=1_Rochelle Park Municipal Center=1_King & Grove Williamsburg=1_JFK Inn Jamaica=1_NYRR Bronx 10 mile=1_ShopRite=1_Joyce Kilmer Park=1_Delta - Flight 2763=1_24 Hour Fitness=1_Rochelle Park Public Library=1_Rochelle Park Police Department=1_Dunkin' Donuts=1_Gencarelli's Bakery=1_NYC Century Bike Tour=1_Starbucks=1_DSW Designer Shoe Warehouse=1
Sun Sep 09 11:00:00 UTC 2012,6,11,660,262,40,Airports=3_Food=5_Outdoors & Recreation=15_Travel & Transport=12,Field=7_Park=4_Airport=4,NYRR Bronx 10 mile=7_LaGuardia Airport (LGA)=2_Starbucks=2_Joyce Kilmer Park=2_Terminal 5=2_Madison Square Park=1_John F. Kennedy International Airport (JFK)=1_Breast Cancer Walk=1_MTA Subway - Pelham Parkway (2/5)=1_59th Street Bridge=1_Terminal 2=1_AeroNuova=1_Vernon LIC=1_Newark Liberty International Airport (EWR)=1_Grand Central Terminal=1_Bronx=1_1040 46th Avenue Long Island City NY=1_Yankee Tavern=1_MTA Subway - 59th St/Columbus Circle (A/B/C/D/1)=1_LA Fitness=1_The House Of Dandridge=1_The Madison Square Garden Company=1_Lounge 47=1_26 Grove=1_Prospect Park=1_Tabernacle of Praise Church=1_New York Sports Club=1_MTA Subway - Parkside Ave (Q)=1_NYC Century Bike Tour 2011 Brooklyn Start=1_The Standard - High Line=1
Sun Sep 09 11:30:00 UTC 2012,6,11,690,332,53,Professional & Other Places=8_Outdoors & Recreation=16_Shops & Services=8_Residences=5_Travel & Transport=10,Field=10_Subway=4,"NYRR Bronx 10 mile=10_NYC Century Bike Tour=2_NYC Century Bike Tour 2011 Brooklyn Start=2_United Club - Terminal C3=2_Port Authority Bus Terminal=1_Old Navy=1_Pivotal Labs=1_Fire Foe=1_Subway C=1_Best Deli Grocery Grill=1_The Teleport=1_John F. Kennedy International Airport (JFK)=1_Powdermaker Hall=1_Central Park West=1_30-95 29th St, Astoria=1_City Island Harbor=1_Sunoco A Plus=1_Mt. Neboh Baptist Church=1_MTA Subway - 14th St/Union Square (L/N/Q/R/4/5/6)=1_Equinox=1_VIP Wash & Lube=1_1170 Lincoln=1_MetLife Stadium=1_Sirius Dog Run, Kowsky Plaza=1_Delta Airlines=1_MTA Subway - Freeman St (2/5)=1_U.S. Army Garrison-Fort Hamilton Army Base=1_St. Peter's Church=1_The boss house=1_Avalon At North Bergen Gym=1_MTA Subway - 116th St (2/3)=1_New York Penn Station=1_MTA - Corona Refuse Train Yard=1_Shafi Residence=1_Draining the Dogs=1_New York Sports Club=1_Marine Park Track=1_The MotherShip=1_Borough Of Manhattan Community College @ Murray St=1_Talmud Torah=1_Fairway Market=1"
Sun Sep 09 12:00:00 UTC 2012,6,12,720,400,45,Professional & Other Places=4_Airports=7_Food=7_Outdoors & Recreation=7_Residences=3_Shops & Services=3_Stadiums=3_Travel & Transport=13_Arts & Entertainment=4,Airport Terminal=7_Coffee Shop=4,Starbucks=4_MetLife Stadium=3_NYC Century Bike Tour 2011 Brooklyn Start=2_LGA - American Airlines Terminal=2_Komen Greater NYC Race for the Cure=2_Stuyvesant Cove Park=1_Marine Park Baseball Field #3=1_Hamilton Park Small Breed Dog Run=1_Cape Liberty Cruise Terminal=1_Central Park=1_Hbzz Hizzle=1_V's House=1_Hilton Newark Airport=1_NYRR Bronx 10 mile=1_The Sky Pad=1_JFK AA terminal arrivals=1_Floyd Hall Arena Snack Bar=1_CIBO Express Gourmet Market=1_NYC Taxi=1_Pier 88=1_TSA Security Checkpoint Terminal 8=1_Turkish Center=1_Official Jetblue Terminal-JFK Int'l Airport=1_Flywheel=1_John F. Kennedy International Airport (JFK)=1_Masagana=1_L7 Tailgate=1_LIRR - Jamaica Station - Track 7=1_MTA Q17/Q25/Q34 - Booth Memorial Ave=1_American Airlines Departures=1_Prospect Park=1_YMCA Sports Complex at Park Slope Armory=1_Mercedes-Benz Fashion Week Monique Lhuillier Show=1_Bagels N Greens=1_Agape Love International=1_EWR - Terminal A=1_24 Hour Fitness=1
Sun Sep 09 12:30:00 UTC 2012,6,12,750,549,61,Professional & Other Places=11_Airports=5_Outdoors & Recreation=12_Food=5_Shops & Services=7_Travel & Transport=13_Arts & Entertainment=6,Gym=4_Church=4_Hostel=3_Park=3_Airport Terminal=3_Event Space=3,"Komen Greater NYC Race for the Cure=3_Dunkin' Donuts=2_Edgewater, NJ=1_Borden Bridge=1_Anne's Bar & Grill=1_West Side - NY=1_City of NY Parks & Recreation Department=1_Abyssinian Baptist Church=1_Pivotal Labs=1_Manhattan Bridge=1_MTA Subway - 30th Ave (N/Q)=1_Empire State Building=1_Grand Central Terminal=1_NY Rangers Dog Walk 2012=1_Marine Park Baseball Field #3=1_John F. Kennedy International Airport (JFK)=1_Terminal 4=1_American Airlines - Admirals Club JFK=1_St. Luke's Roman Catholic Church=1_310 East 70th Street=1_Terminal 5=1_1310=1_Lunt-Fontanne Theatre=1_American Veterans Memorial Pier=1_Sands Point, NY=1_Susan G. Komen Race For The Cure.=1_Boom Fitness=1_Victoria's Secret PINK=1_NYC Century Bike Tour 2011 Brooklyn Start=1_Astoria Park Tennis Courts=1_LaGuardia Airport (LGA)=1_MetLife Stadium=1_Meadowlands Parking Lot=1_Broadway on Broadway=1_Virgin America Terminal=1_Central Park - Making Strides=1_Hoboken Gourmet Company=1_Cathedral of St. John the Divine=1_Westway Hotel & Hostel La Guardia Airport=1_French Culinary Institute=1_Target=1_Elvis Duran & the Morning Show=1_Prospect Park=1_Nussbaum & Wu=1_Corbin-Hillman Communications=1_Bikram Yoga NYC - Midtown=1_Manhattan Park Gym #3 (Bldg 10)=1_Central Cafe=1_Mercedes-Benz Fashion Week Monique Lhuillier Show=1_Vision Church=1_Central Park MulchFest Site (January 7 and 8, 2012)=1_New York Sports Club=1_Gate A2=1_The Empire Hotel Rooftop=1_Pilates ProWorks=1_My Place  Where Dogs Rule=1_50 Central Park West=1_McKinley Park=1"
Sun Sep 09 13:00:00 UTC 2012,6,13,780,760,64,Professional & Other Places=5_Outdoors & Recreation=8_Food=21_Shops & Services=11_Stadiums=5_Travel & Transport=10_Arts & Entertainment=7,Coffee Shop=6_Gym / Fitness Center=5,"MetLife Stadium=4_Starbucks=3_Flywheel=2_Mr Sandwich=1_Planet Fitness=1_Lincoln Center Plaza (Josie Robertson Plaza)=1_St. Thomas The Apostle=1_Strictly Bicycles=1_SoulCycle Union Square=1_Yum-yum Yogurt And Cafe=1_The Coffee Bean & Tea Leaf=1_Brooklyn, NY=1_Blue ribbon fruit store=1_CBS Broadcast Center=1_Elmont, NY=1_John F. Kennedy International Airport (JFK)=1_Hilltop Restaurant=1_Central Park, New York, USA=1_Gramercy Theatre=1_Dag Hammarskjöld Plaza=1_Saddle Brook=1_Queens Village=1_Candlewyck Diner=1_Track 3=1_Laundry Cave=1_Equinox=1_Raylz Yard/Depot=1_D'Agostino at the Archives=1_East 7 Baptist Church=1_LaGuardia Airport (LGA)=1_Bagel Boy=1_Broadway on Broadway=1_Marine Park=1_Cafe Grumpy=1_Astoria Park Track=1_Newark Liberty International Airport (EWR)=1_Newark International Airport - Air Canada=1_Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center=1_Pathmark=1_LGA - American Airlines Terminal=1_Manhattan Fencing Center=1_MTA Subway - Bay Parkway (D)=1_New York Penn Station=1_Nathan's Famous=1_Feile=1_Columbia Farmer's Market=1_Metro Church=1_Van Alst Playground=1_Amtrak Regional To Boston=1_Midtown Restaurant=1_Mad Mike's Man Cave=1_Barnes & Noble Cafe=1_MTA Subway - Neck Rd (Q)=1_Stacks Pancake House & Cafe=1_Fiorello's=1_Mi Colombia Restaurant=1_1776 Deli Grocery=1_John Jay College - New Building=1"
Sun Sep 09 13:30:00 UTC 2012,6,13,810,919,85,Professional & Other Places=9_Food=18_Outdoors & Recreation=19_Gyms or Fitness Centers=6_Shops & Services=14_Travel & Transport=9_Arts & Entertainment=11,Gym=6_Coffee Shop=6_Football Stadium=4_Park=4_Church=4,"MetLife Stadium=4_Starbucks=3_Prospect Park Carousel=2_MTA Bus Stop - X17, S44, S59, S94=1_Cosme Coney Island Boardwalk Charity Run=1_Alice In Wonderland=1_Rockaway Beach, NY=1_MTA Subway - Van Siclen Ave (J/Z)=1_Williamsburg, Brooklyn=1_Consolidated Edison of NY=1_Newark Liberty International Airport (EWR)=1_New York Sports Club=1_Getty Gas Station=1_CollegeBound Network=1_Nyc Century Marine Park Rest Stop=1_Eatery=1_Sanctuary=1_Brooklyn Flea=1_Seventh House=1_MetLife Parking Lot G=1_St. Patrick's Church=1_Howl Bowl=1_Dunkin' Donuts=1_Meadowlands Parking Lot=1_Hilton New York=1_Greater Centennial AME Zion Church=1_Brooklyn Tabernacle=1_Push Fitness Club=1_Central Park- W 69th St Entrance Garden=1_NJT - Plauderville Station (MBPJ)=1_Palombo Bakery=1_Little Ferry=1_Douet-Henry House=1_Chelsea Studios=1_Le Paris Dakar=1_The Strip - Astoria Park=1_Force Fitness Club=1_Susan G. Komen Race For The Cure.=1_Esurance Booth - US Open=1_Central Park=1_American Veterans Memorial Pier=1_101 Street Soccer Field=1_Whitney Museum of American Art=1_The Teleport=1_Central Park Boathouse=1_Hillsong NYC=1_Cafe Oliviero=1_Broadway on Broadway=1_New Wave Cafe=1_Hebrew Union College=1_161 Bus Stop=1_Komen Greater NYC Race for the Cure=1_Fairway Market=1_Nathan's Famous=1_Chaise23=1_John F. Kennedy International Airport (JFK)=1_Targee Milk & Things=1_The Coffee Bean And Tea Leaf=1_LA Fitness=1_Port Authority Bus Terminal=1_Home Depot=1_Manhattan Bridge=1_Cafe La Maison=1_Leo's Bagels=1_Cookshop=1_L7 Tailgate=1_Murry Bergtraum Verizon High School Athletic Field=1_Lunt-Fontanne Theatre=1_Ace Hardware=1_Forest Park=1_Perkins Restaurant & Bakery=1_Electchester Cooperative=1_Colesium Gym & Fitness Center=1_Chase=1_Guggenheim Museum=1_North End Ave Dog Run=1_Majestic Theatre=1_Blue Bottle Coffee=1_New York Health & Racquet Club=1"
Sun Sep 09 14:00:00 UTC 2012,6,14,840,1119,98,Professional & Other Places=17_Outdoors & Recreation=12_Food=21_Shops & Services=13_Travel & Transport=14_Stadiums=8_Arts & Entertainment=18,Football Stadium=6_Event Space=6_Church=6_Coffee Shop=5,"MetLife Stadium=6_Komen Greater NYC Race for the Cure=3_Broadway on Broadway=2_NYRR Bronx 10 mile=2_Meadowlands Parking Lot=2_Dunkin' Donuts=2_Bethesda Fountain=1_St. Andrew The Apostle Church=1_St Simon And Jude=1_Alexander Hamilton's Grave=1_Troy Towers=1_Arch Diner=1_LL CooL Riss' House=1_NY Apartment=1_Queens County Farm Museum=1_Milk Studios=1_IZOD Center=1_Sheraton Tribeca=1_Marquis Theatre=1_5th Ave Street Festival=1_Terminal 4=1_Gate A2=1_Playground Grand Street=1_Fairfield Inn by Marriott East Rutherford Meadowlands=1_Strive Health & Fitness=1_Uptown Community Church=1_MTA Subway - 161st St/Yankee Stadium (4/B/D)=1_Manhattan, NY=1_McDonald's=1_Starbucks=1_Birdland Jazz Club=1_Our Lady of Mount Carmel R.C. Church=1_Incarnation Church=1_Staten Island Ferry - St. George Terminal=1_Staten Island Ferry - Whitehall Terminal=1_Yankee Stadium=1_Style Coalition NYFW Influencer Lounge=1_Mercedes-Benz Fashion Week Monique Lhuillier Show=1_JFK AirTrain - Terminal 4=1_Studio Mercedes Benz Fashion Week=1_Gourmet Guild=1_Xanadu=1_2012 US Open Tennis Championships=1_IHOP=1_Duane Reade=1_Prospect Park Loop=1_Spencer Pilates Arts=1_Wonder Bagels=1_Little Skips=1_John F. Kennedy International Airport (JFK)=1_Cupping Room Cafe=1_Stacks Pancake House & Cafe=1_Think Coffee=1_Google New York=1_Port Authority Bus Terminal=1_Toys""R""Us=1_El Beit=1_Jane Restaurant=1_3rd Ave Deli=1_Marine Park=1_Bethel Gospel Assembly=1_11th Street Cafe=1_National September 11 Memorial at World Trade Center=1_Virgin America Terminal=1_Douglaston Parkway=1_Family store=1_Secaucus-Hudson Masonic Temple=1_L7 Tailgate=1_First Presbyterian and Trinity Church=1_Our Beach House=1_Super Stop & Shop=1_Cafe Dada=1_American Museum of Natural History=1_The View=1_Newark Penn Station=1_Retro Fitness of Staten Island=1_M2M Mart=1_Central Park - Squirrel Alley=1_Grand Central Market=1_Staples=1_riverdale wellness center=1_Columbus Circle=1_Blue Bottle Coffee=1_Hotel Carter=1_Carlo's City Hall Bake Shop=1_Enid's=1_Overpeck County Park=1"
Sun Sep 09 14:30:00 UTC 2012,6,14,870,1295,129,Professional & Other Places=15_Food=39_Outdoors & Recreation=11_Shops & Services=23_Travel & Transport=18_Arts & Entertainment=15,Coffee Shop=11_Church=5_Gym=5_Airport=5_Park=5_Football Stadium=5,Starbucks=6_Dunkin' Donuts=4_MetLife Stadium=4_Pivotal Labs=3_John F. Kennedy International Airport (JFK)=2_Joe the Art of Coffee=2_National September 11 Memorial at World Trade Center=2_LaGuardia Airport (LGA)=2_2012 US Open Tennis Championships=2_New York Sports Club=2_American Museum of Natural History=1_Jimmy Hoffa's Current Location=1_River Avenue Garage=1_Equinox=1_West Side Tennis Club=1_Tappen Park=1_McCarren Park Track=1_School of Visual Arts=1_Meadowland Stadium. Jets Game=1_ABC News Headquarters=1_Wat Gym=1_Fordham University=1_Newark Liberty International Airport (EWR)=1_Apple Store=1_DOROT=1_House O' Huxley=1_SeaStreak - Wall Street Ferry Boat=1_CVS Pharmacy=1_Deliverance Jesus is Coming=1_Cafe Riviera=1_Lucky's Cafe=1_North 5th St Pier=1_Staten Island Ferry - St. George Terminal=1_La Colombe Torrefaction=1_Absolute Bagel=1_Urban Outfitters=1_Blue Sky Bakery=1_Smorgasburg Dumbo=1_WNYC Transmitter Park=1_Mercedes-Benz Fashion Week Monique Lhuillier Show=1_US Airways Baggage Claim=1_Christian Church Of Bayside=1_Allure Lounge=1_Brooklyn Label=1_John Jay College - New Building=1_Grand Concourse & Fordham Road=1_Staten Island Railroad=1_Crunch Fitness=1_Central Park=1_West Side Highway=1_The Richmond Diner=1_J. No Lounge=1_Le Pain Quotidien=1_The Whitby=1_55 John Street=1_Columbia University=1_Terminal 5=1_Theodore Roosevelt Park (Museum Park)=1_Harvest Fields Community Church=1_Komen Greater NYC Race for the Cure=1_John Lewis Childs School=1_Broadway on Broadway=1_Fairway Market=1_Broadway Medical=1_S74 Bus Stop=1_Cookie's=1_LIRR - Jamaica Station=1_Two Aprons=1_Murray's Cheese Shop=1_Roasting Plant Coffee=1_Columbus Ave Flea Market=1_MTA Subway - Bedford/Nostrand Aves (G)=1_Church Of The Village - A Progressive United Methodist Community=1_CVS/pharmacy=1_Ciao For Now=1_K*Prettys House=1_Manhattan Place Health Club=1_Grand Central Terminal=1_Statue of Liberty Ferry=1_The Standard Grill=1_Pure Yoga=1_NYU Bus Route B=1_Mt Olive Church=1_NYU Brittany Residence Hall=1_Caffe Storico=1_Astoria Bakery=1_Elim Deli=1_The Victoria @ Union Square=1_Bel Aire Diner=1_L7 Tailgate=1_Ella Café=1_Leo's Bagels=1_Forest Park=1_Connecticut Muffin=1_New York Public Library=1_Times Square=1_Fay Da Bakery=1_The Greek Corner=1_New York Mart=1_Aldo Shoes=1_Barnes & Noble=1_The Art of Shaving=1_Target=1_Mercedes Benz New York Fashion Week=1_Statue of Daniel Webster=1_MAS Muslim Youth Center=1_New York Health & Racquet Club=1_Ludlow Fitness=1_Bagel Station=1_MTA Subway - Jamaica/Van Wyck (E)=1
Sun Sep 09 15:00:00 UTC 2012,6,15,900,1363,163,Spiritual Centers=12_Professional & Other Places=17_Outdoors & Recreation=13_Food=44_Shops & Services=26_Travel & Transport=17_Stadiums=17_Arts & Entertainment=31,Church=12_Coffee Shop=11,"MetLife Stadium=8_Broadway on Broadway=5_2012 US Open Tennis Championships=5_Starbucks=4_LaGuardia Airport (LGA)=2_Christian Cultural Center (CCC)=2_New York Penn Station=2_AG Kitchen=2_Equinox=2_Macy's=2_Jack's Stir Brew Coffee=2_Forefront Church=2_Café Blossom=2_Washington Square Park=2_Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center=2_Port Authority Bus Terminal=1_MObar at Mandarin Oriental Hotel=1_Crunch Fitness=1_Crossfit Hell's Kitchen=1_Atlantic Terminal & Mall=1_Twin Donut Plus=1_Madame Tussauds New York=1_Joe's Speakeasy=1_Jack the Horse Tavern=1_PRUNE=1_Little Bay Park=1_Jets Green Room=1_MNS, Real Impact Real Estate=1_reBar=1_Wendy's=1_Green Fig Cafe=1_Om Factory=1_MTA Subway - 116th St (2/3)=1_The Hamilton Inn=1_H&H Midtown Bagels=1_Pier 17=1_Lukoil Minimart And Gas=1_Target=1_Central Park - The Lake=1_McCarren Dog Park=1_Newark Liberty International Airport (EWR)=1_Post Toscana Building=1_East River Benches=1_High Line=1_St. Anthony of Padua, Roman Catholic Church=1_Gabbys house =)=1_Soho House Rooftop=1_B&H Photo Video=1_Archstone Brooklyn Heights=1_NJT - Newark Liberty International Airport Station (NEC/NJCL)=1_Tanto Dulce Cafe=1_Silver Moon Bakery=1_Ferragosto 2011=1_Char No. 4=1_scrapworm's Studio=1_Grandma's House=1_Atlas Cafe=1_Home (:=1_Eagle Rock Diner=1_IKEA=1_NJ Transit Rail Terminal=1_New York Sports Club=1_Edge Gym=1_Zabar's=1_David Barton Gym=1_Gospel Tabernacle=1_Pivotal Labs=1_Casa de Senor Cigar=1_Elinor Bunin Munroe Film Center=1_QuickChek=1_Roasting Plant Coffee=1_Memorial Baptist Church=1_United City Ice Cube Co=1_The 13th Step=1_Kaffe 1668=1_Apple Store=1_Bagels Plus=1_Watt Residence Hall - Columbia University=1_Little Italy in The Bronx=1_Mile End=1_Phillips66=1_Rainbow #358=1_Arte Cafe=1_The Empire Hotel=1_Metropolitan Museum of Art=1_Epiphany Mar Thoma Church=1_Dia:Chelsea=1_Famous Famiglia=1_My house=1_Dun-Well Doughnuts=1_Elohim Christian Church=1_Yankee Stadium=1_Cafe D'Alsace=1_East Harbor Seafood Palace=1_St. Anastasia R.C. Church=1_Judson Memorial Church=1_Plymouth Church of the Pilgrims=1_Birchbox #SampleStop=1_East River Park Track=1_Taquileria Maya=1_LIRR - Jamaica Station - Track 1=1_Forest Park=1_NJT - Secaucus Junction Lower Level (E,F,G,H)=1_DataKind=1_Beacon Theatre=1_Parade Grounds Field 8=1_The Future Perfect=1_Holly's Royal Residence=1_New Amsterdam Market=1_Flushing, NY=1_Park Avenue Christian Church=1_Bloomingdale's=1_Saint Anne's Church=1_Hell's Kitchen Flea Market=1_M&M's World=1_Pathmark=1_Jane Restaurant=1_Times Square=1_Del Rio Diner=1_The Real 300 (Patterson houses)=1_Central Park Boathouse=1_The Bridgeview Diner=1_Chokolat Patisserie=1_Bagel Boss=1_Citi Field=1_Variety=1_Recipe=1_Life Christian Church=1_Neil's Coffee Shop=1_206 Meserole=1_Cornerstone Cafe=1_BoltBus: New York to Boston=1_Eataly=1_Central Park=1"
Sun Sep 09 15:30:00 UTC 2012,6,15,930,1466,159,Spiritual Centers=12_Professional & Other Places=18_Outdoors & Recreation=17_Food=48_Shops & Services=21_Stadiums=13_Travel & Transport=14_Arts & Entertainment=27,Church=11_Football Stadium=11_Coffee Shop=10,"MetLife Stadium=10_Starbucks=5_Broadway on Broadway=3_New Amsterdam Market=2_Ten Ren Tea & Ginseng Co. 天仁=2_The Stumble Inn=2_Blue Bottle Coffee=1_Turkiyem Berber=1_AT&T=1_Central Park West - W 86th St=1_Tribeca Grill=1_Terminal 8=1_Sephora=1_Holy Rosary R.C. Church=1_Javiel's Knockout Barbershop=1_craftbar=1_Glass Houses - Chelsea Arts Tower=1_Brooklyn Bridge=1_Breezy Point, NY=1_Tompkins Square Bagels=1_Westville East=1_BP Gas Station=1_Hundred Acres=1_Center 548=1_Elephant & Castle=1_East River Running Path=1_The Pickle Guys=1_Cookshop=1_Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center=1_Met Life Stadium Giants Tailgating parking Lot L19=1_The Smith Restaurant=1_The New Leaf Café=1_Bar Boulud=1_Dunkin' Donuts=1_Innovation Bike Shop=1_Coney Island Beach & Boardwalk=1_Forest Park Bandshell=1_Buffalo Bills Tailgate At Metlife Stadium=1_Bourbon Street Bar & Grille=1_Gramercy Bagels=1_W New York - Times Square=1_Nalini Method=1_Mulligan's Pub=1_The Creators Project: Tobacco Warehouse=1_Brennan & Griffin Gallery=1_Q15 Bus Stop=1_MTA Subway - Mets/Willets Point (7)=1_New York Aquarium=1_Katz's Delicatessen=1_The Euterpeum of The Hights=1_Best Buy=1_Cheeburger Cheeburger=1_Bubby's Pie Company=1_Beverage Barn=1_Mamma Rosa's=1_Finally @ Home=1_St. Monica R.C. Church=1_DeSalvo House <3=1_Frederick Café Bistro=1_Tick Tock Diner=1_Urban Outfitters=1_Kávé Espresso Bar=1_MTA Subway - Shepherd Ave (A/C)=1_Willowbrook Park Baptist Church=1_Josh's Lincoln Center House of Musical Theatre=1_Le Pain Quotidien=1_Sugar Hill / Harlem=1_Gotham Coffee House=1_East Midwood Jewish Center=1_St John the Baptist Roman Catholic Church=1_Wogie's Bar & Grill=1_First Corinthian Baptist Church=1_Tan Wong=1_Follin Gallery=1_East 68th Street at 3rd Avenue=1_LICk=1_Metro North - Harlem 125th Station=1_United Club - Terminal C3=1_New York Sports Club=1_Tribute WTC Visitor Center=1_Manhattan Cruise Terminal=1_NJ Transit Rail Terminal=1_David Barton Gym=1_McCarren Park Playground=1_Statue of Liberty=1_Scandinavia House=1_St. Paul Chong Ha-Sang Roman Catholic Church=1_NYC Century 2012 Little Neck Park pit stop=1_Time To Wash Laundry=1_St Paul Baptist Church=1_Primera Iglesia Bautista Hispana De Manhattan=1_Herald Square=1_Brooklyn Tabernacle=1_Hammer & Claws Crab Festival=1_St. Luke Baptist Church=1_The Green-Wood Cemetery=1_9/11 Memorial Visitor Center=1_Hoboken Italian Festival=1_Hudson River Greenway At Dyckman=1_Abercrombie & Fitch=1_Styles & Cuts=1_Guggenheim Museum=1_Cali Carting=1_Bistro 33=1_LIRR - Jamaica Station=1_Union Square Park=1_The Bedford=1_Chelsea Waterside Park=1_Island Coffee Shop=1_Kittyville=1_Pacificana=1_John F. Kennedy International Airport (JFK)=1_Columbia University=1_Elohim Christian Church=1_Lobo Park Slope=1_Chinatown=1_Mercedes-Benz Fashion Week Monique Lhuillier Show=1_EWR - Terminal C=1_Mendel Gottesman Library=1_Dekalb Market=1_Philip Marie=1_Yaya Tea Garden=1_Persons Of Interest=1_Pier 88=1_Hotel Carter=1_Tazza Bakery Enoteca=1_Hoboken Waterfront=1_Little Skips=1_Chez Moi=1_Brucas house=1_La Antioqueña Bakery 2=1_2012 US Open Tennis Championships=1_St. Sebastian Roman Catholic Church=1_Bareburger=1_Astoria Park=1_Chase Bank=1_LaGuardia Airport (LGA)=1_Artists & Fleas=1_L7 Tailgate=1_Jack's Wife Freda=1_Mitchell Gold + Bob Williams=1"
